Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,SPY,.SPX,.VIX,EUR=,XAU=,GDX,GLD
2013-09-23,70.09135848000001,32.74,23.62,311.49,165.25,169.93,1701.84,14.31,1.3492,1321.54,25.17,127.55
2013-09-24,69.87135870000002,32.455,23.705,314.13,162.97,169.53,1697.42,14.08,1.3472,1322.59,25.08,127.66
2013-09-25,68.78993121,32.505,23.7,312.65,162.31,169.04,1692.77,14.01,1.3525,1332.99,25.52,128.79
2013-09-26,69.45993054000002,32.77,23.41,318.12,162.29,169.69,1698.67,14.06,1.3488,1323.09,25.11,127.79
2013-09-27,68.96421675,33.27,22.98,316.01,159.85,168.909,1691.75,15.46,1.3521,1335.71,25.17,128.97
2013-09-30,68.10707475000001,33.28,22.921,312.64,158.21,168.01,1681.55,16.6,1.3524,1326.94,25.02,128.18
2013-10-01,69.70850172,33.58,22.83,320.95,159.0,169.34,1695.0,15.54,1.3524,1285.99,24.41,124.59
2013-10-02,69.93707292,33.92,22.885,320.51,158.67,169.18,1693.87,16.6,1.3576,1314.64,24.49,127.06
2013-10-03,69.05850237000001,33.86,22.6,314.76,156.85,167.62,1678.66,17.67,1.3617,1316.69,24.26,127.18
2013-10-04,69.00421671000001,33.88,22.81,319.04,156.55,168.89,1690.5,16.74,1.3557,1310.79,24.19,126.53
2013-10-07,69.67850175000001,33.3,22.83,310.03,154.25,167.43,1676.12,19.41,1.3581,1321.29,24.59,127.64
2013-10-08,68.70564558000001,33.01,22.48,303.23,153.05,165.48,1655.45,20.34,1.3571,1318.3,23.82,127.4
2013-10-09,69.512501916,33.07,22.59,298.23,154.44,165.6,1656.4,19.6,1.3523,1306.59,23.92,126.11
2013-10-10,69.948215766,33.76,23.1,305.174,158.01,169.17,1692.56,16.48,1.3519,1285.57,23.555,124.27
2013-10-11,70.40164388400001,34.13,23.255,310.889,160.0,170.26,1703.2,15.72,1.3541,1272.62,23.05,122.6
2013-10-14,70.86278628000001,34.45,23.45,310.7,159.46,170.94,1710.14,16.07,1.3561,1272.79,23.11,122.83
2013-10-15,71.23992876000001,34.49,23.39,306.4,157.63,169.7,1698.06,18.66,1.3523,1280.19,23.76,123.73
2013-10-16,71.587642698,34.64,23.695,310.49,162.25,172.07,1721.54,14.71,1.3534,1280.99,23.28,123.54
2013-10-17,72.07135650000001,34.92,23.92,310.77,158.32,173.22,1733.15,13.48,1.3675,1319.09,24.5,127.42
2013-10-18,72.69849873,34.96,23.875,328.931,158.69,174.388,1744.5,13.04,1.3684,1315.75,24.38,126.85
2013-10-21,74.480211234,34.99,24.135,326.44,159.77,174.4,1744.66,13.16,1.3681,1315.14,24.93,126.98
2013-10-22,74.2667114475,34.58,24.071,332.54,159.25,175.41,1754.67,13.33,1.378,1340.04,26.02,129.34
2013-10-23,74.99421072000001,33.76,23.735,326.756,157.74,174.57,1746.38,13.42,1.3774,1331.74,25.18,128.69
2013-10-24,75.98706687,33.72,23.78,332.21,159.96,175.15,1752.07,13.2,1.3799,1346.54,26.13,129.9
2013-10-25,75.136782006,35.73,24.235,363.39,162.09,175.95,1759.77,13.09,1.3804,1351.74,26.32,130.46
2013-10-28,75.696495732,35.57,24.36,358.16,161.45,176.23,1762.11,13.31,1.3784,1351.59,26.54,130.56
2013-10-29,73.811069046,35.52,24.523,362.7,162.11,177.17,1771.95,13.41,1.3745,1343.69,25.78,129.77
2013-10-30,74.985067872,35.54,24.495,361.08,162.05,176.29,1763.31,13.65,1.3735,1342.19,26.225,129.6
2013-10-31,74.671639614,35.405,24.47,364.03,160.86,175.79,1756.54,13.75,1.3582,1323.19,25.1,127.74
2013-11-01,74.28992571,35.525,24.325,359.002,162.05,176.21,1761.64,13.28,1.3485,1314.74,24.08,126.95
2013-11-04,75.24992475,35.94,24.255,358.74,163.16,176.83,1767.93,12.93,1.3513,1314.36,24.81,126.81
2013-11-05,75.064067793,36.64,24.03,358.892,161.95,176.27,1762.97,13.27,1.3474,1310.99,24.49,126.56
2013-11-06,74.41706844,38.18,24.245,356.18,163.52,177.17,1770.49,12.67,1.351,1317.79,24.785,127.2
2013-11-07,73.213069644,37.5,24.059,343.56,159.64,174.93,1747.15,13.91,1.3418,1307.55,24.14,126.16
2013-11-08,74.36563991999999,37.78,24.09,350.31,163.17,177.29,1770.61,12.9,1.337,1287.8,24.28,124.279
2013-11-11,74.149640136,37.59,24.169,354.378,163.84,177.32,1771.89,12.53,1.3406,1282.82,24.3,123.87
2013-11-12,74.28706857,37.36,24.43,349.53,162.89,176.96,1767.69,12.82,1.3435,1267.61,23.78,122.45
2013-11-13,74.376211338,38.155,24.6,356.22,162.94,178.38,1782.0,12.52,1.3484,1278.61,23.91,122.85
2013-11-14,75.45135312000001,38.021,24.385,367.396,163.2,179.27,1790.62,12.37,1.3457,1287.01,24.55,124.27
2013-11-15,74.998639287,37.841,24.52,369.17,164.4,180.05,1798.18,12.19,1.3495,1289.66,24.13,124.32
2013-11-18,74.089783053,37.2,24.6,366.18,165.68,179.42,1791.53,13.1,1.3503,1273.74,23.665,122.9
2013-11-19,74.22135435,36.74,24.7,364.94,166.6,179.03,1787.87,13.39,1.3538,1274.64,23.69,122.95
2013-11-20,73.57135500000001,37.08,24.56,362.57,165.0,178.47,1781.37,13.4,1.3438,1242.59,22.85,120.12
2013-11-21,74.447925552,37.4,25.23,368.92,167.07,179.91,1795.85,12.66,1.3481,1242.35,22.53,119.94
2013-11-22,74.2570686,37.57,23.87,372.31,168.1,180.81,1804.76,12.26,1.3558,1242.99,22.25,119.92
2013-11-25,74.81992518000001,37.64,23.75,376.64,169.48,180.63,1802.48,12.79,1.3515,1252.21,22.2,120.46
2013-11-26,76.19992380000001,37.35,23.65,381.37,168.04,180.68,1802.75,12.81,1.3571,1242.9,21.66,119.82
2013-11-27,77.99420772,37.6,23.9,386.71,168.22,181.12,1807.23,12.98,1.3578,1236.79,21.81,119.46
2013-11-29,79.43849199000002,38.13,23.84,393.62,168.94,181.0,1805.81,13.7,1.3589,1251.99,22.28,120.7
2013-12-02,78.74706411000001,38.45,23.7,392.3,169.72,180.53,1800.9,14.23,1.354,1219.66,20.9,117.58
2013-12-03,80.90306195400001,38.31,23.55,384.66,168.05,179.75,1795.15,14.55,1.3589,1223.51,20.57,117.96
2013-12-04,80.714205,38.94,23.74,385.96,168.7,179.73,1792.81,14.7,1.3593,1243.21,21.22,119.96
2013-12-05,81.128633157,38.0,24.26,384.49,165.56,178.94,1785.03,15.08,1.3667,1224.42,20.67,118.3
2013-12-06,80.00277714,38.36,24.82,386.95,167.21,180.94,1805.09,13.79,1.3703,1228.24,20.66,118.55
2013-12-09,80.91849051,38.705,24.93,384.89,167.67,181.4,1808.37,13.49,1.3737,1240.56,21.21,119.72
2013-12-10,80.79277635,38.11,24.82,387.78,169.73,180.75,1802.62,13.91,1.3759,1260.25,22.03,121.82
2013-12-11,80.19420552000001,37.61,24.42,382.19,167.6,178.72,1782.22,15.42,1.3785,1251.35,21.19,120.86
2013-12-12,80.07706278,37.22,24.47,381.25,168.33,178.13,1775.5,15.54,1.3754,1223.6,21.01,118.29
2013-12-13,79.20420651,36.69,24.29,384.24,168.39,178.11,1775.32,15.76,1.3741,1237.8,21.11,119.38
2013-12-16,79.64277750000001,36.885,24.45,388.97,170.95,179.216,1786.54,16.03,1.376,1240.08,21.38,119.69
2013-12-17,79.28420643000001,36.52,24.655,387.65,170.49,178.65,1781.0,16.21,1.3766,1229.6,21.19,118.65
2013-12-18,78.68134989,36.58,25.15,395.96,174.84,181.7,1810.65,13.8,1.3683,1217.62,20.86,117.61
2013-12-19,77.77992222000002,36.25,25.14,395.19,174.77,181.49,1809.6,14.15,1.3662,1189.6,20.5,114.82
2013-12-20,78.43135014,36.8,25.055,402.2,175.16,181.56,1818.32,13.79,1.3671,1202.64,20.53,115.94
2013-12-23,81.44134713000001,36.62,25.32,402.92,176.47,182.53,1827.99,13.04,1.3695,1198.61,20.39,115.57
2013-12-24,81.09563319,37.08,25.43,399.2,176.16,182.93,1833.32,12.48,1.3682,1203.39,21.03,116.1
2013-12-26,80.5570623,37.44,25.7,404.39,176.45,183.855,1842.02,12.33,1.3691,1210.3,21.05,116.74
2013-12-27,80.01277713000002,37.29,25.6,398.08,176.35,183.845,1841.4,12.46,1.3741,1212.81,21.25,117.12
2013-12-30,79.21706364,37.29,25.85,393.37,175.73,183.82,1841.07,13.56,1.3803,1196.0,20.64,115.39
2013-12-31,80.14563414,37.41,25.955,398.79,177.26,184.69,1848.36,13.72,1.3745,1204.94,21.13,116.12
2014-01-02,79.01849241000001,37.16,25.79,397.97,176.89,182.92,1831.98,14.23,1.367,1224.51,22.03,118.0
2014-01-03,77.28277986,36.91,25.78,396.44,178.15,182.885,1831.37,13.76,1.3587,1236.16,21.83,119.29
2014-01-06,77.70420801,36.13,25.46,393.63,179.37,182.36,1826.77,13.55,1.3627,1237.59,21.93,119.5
2014-01-07,77.14813713750002,36.41,25.585,398.03,178.29,183.48,1837.88,12.92,1.3615,1231.49,21.97,118.82
2014-01-08,77.63706522000001,35.76,25.43,401.92,178.44,183.52,1837.49,12.87,1.3574,1225.71,21.61,118.12
2014-01-09,76.645494783,35.53,25.31,401.01,177.4,183.64,1838.13,12.89,1.3606,1227.49,21.27,118.46
2014-01-10,76.13420958000002,36.04,25.53,397.66,178.39,184.14,1842.37,12.14,1.3667,1246.7,22.01,120.26
2014-01-13,76.53278061,34.98,25.5,390.98,175.88,181.685,1819.2,13.28,1.3671,1253.06,22.65,121.02
2014-01-14,78.05563623,35.78,26.51,397.54,176.6,183.67,1838.88,12.28,1.3679,1244.71,22.1,119.89
2014-01-15,79.62277752000001,36.76,26.67,395.87,178.75,184.66,1848.38,12.28,1.3603,1241.36,22.39,119.66
2014-01-16,79.17849225,36.89,26.54,395.8,175.17,184.42,1845.89,12.53,1.3619,1242.1,22.62,119.79
2014-01-17,77.23849419,36.38,25.85,399.61,176.28,183.635,1838.7,12.44,1.3539,1253.33,23.33,120.93
2014-01-21,78.43849299000001,36.17,25.59,407.05,173.2,184.18,1843.8,12.87,1.3559,1241.11,23.7,119.7
2014-01-22,78.78706407,35.93,25.31,404.54,173.68,184.3,1844.86,12.84,1.3546,1236.05,23.09,119.19
2014-01-23,79.45420625999999,36.055,25.13,399.87,170.75,182.79,1828.46,13.77,1.3694,1263.95,23.72,121.79
2014-01-24,78.00992199000001,36.805,24.81,387.6,167.64,178.89,1790.29,18.14,1.3675,1268.64,23.67,122.29
2014-01-27,78.6427785,36.03,24.72,386.28,164.69,178.01,1781.56,17.42,1.367,1256.6,22.89,120.96
2014-01-28,72.3570705,36.27,24.9,394.43,166.25,179.07,1792.5,15.8,1.3668,1256.09,23.4,120.95
2014-01-29,71.53564275000001,36.66,24.68,384.2,163.9,177.35,1774.2,17.35,1.3662,1267.79,24.01,122.47
2014-01-30,71.397357174,36.86,24.74,403.01,165.84,179.23,1794.19,17.29,1.3555,1243.25,23.49,119.77
2014-01-31,71.51421420000001,37.84,24.54,358.69,164.12,178.18,1782.59,18.41,1.3485,1243.19,23.48,120.09
2014-02-03,71.64707121,36.48,23.95,346.15,159.82,174.17,1741.89,21.44,1.3524,1257.2,23.3,121.32
2014-02-04,72.68421303000001,36.35,23.82,347.95,161.76,175.385,1755.2,19.11,1.3518,1254.52,23.59,120.99
2014-02-05,73.22706963000002,35.82,23.52,346.45,160.42,175.17,1751.64,19.95,1.3532,1257.54,23.21,121.29
2014-02-06,73.21564107,36.18,23.99,354.59,161.75,177.48,1773.43,17.23,1.3588,1257.26,23.19,121.24
2014-02-07,74.23992576,36.56,24.205,361.08,161.93,179.68,1797.02,15.29,1.3633,1266.58,23.91,122.17
2014-02-10,75.56992443000001,36.8,24.29,360.87,161.0,180.01,1799.84,15.26,1.3644,1274.29,24.7,122.92
2014-02-11,76.56563772000001,37.175,24.47,361.79,164.39,181.98,1819.75,14.51,1.3636,1291.46,25.65,124.36
2014-02-12,76.55992344,37.47,24.55,349.25,163.5,182.07,1819.26,14.3,1.3592,1290.64,24.77,124.43
2014-02-13,77.77563651,37.61,24.7,357.2,164.06,183.01,1829.83,14.14,1.3679,1302.3,25.87,125.49
2014-02-14,77.71277943000001,37.62,24.755,357.35,163.72,184.02,1838.63,13.57,1.369,1318.5,26.35,127.15
2014-02-18,77.99849343000001,37.42,24.76,353.65,164.65,184.24,1840.76,13.87,1.3757,1320.99,26.46,127.4
2014-02-19,76.76706609,37.51,24.5,347.38,163.26,183.02,1828.75,15.5,1.3732,1311.32,25.63,126.27
2014-02-20,75.87849555,37.75,24.74,349.8,164.5,184.1,1839.78,14.79,1.3718,1322.51,26.67,127.6
2014-02-21,75.03563925,37.98,24.42,346.76,164.5,183.89,1836.25,14.68,1.3737,1323.01,26.53,127.58
2014-02-24,75.36421035,37.69,24.63,351.78,166.54,184.91,1847.61,14.23,1.3734,1336.6,26.7,128.99
2014-02-25,74.57992542,37.54,24.62,358.32,163.48,184.84,1845.12,13.67,1.3745,1340.14,26.33,129.21
2014-02-26,73.90706895000001,37.47,24.8,359.8,162.8,184.85,1845.16,14.35,1.3687,1330.7,26.05,128.11
2014-02-27,75.38135319,37.86,24.76,360.13,165.38,185.82,1854.29,14.04,1.3708,1331.06,25.97,128.2
2014-02-28,75.17706768000001,38.31,24.76,362.1,166.45,186.29,1859.45,14.0,1.3802,1325.79,25.88,127.62
2014-03-03,75.39421032,37.78,24.5,359.78,164.74,184.98,1845.73,16.0,1.3734,1350.29,26.3,130.29
2014-03-04,75.89135268000001,38.41,24.61,363.9,168.73,187.58,1873.91,14.1,1.3742,1334.5,26.1,128.68
2014-03-05,76.05135252000001,38.11,24.5,372.37,171.9,187.75,1873.81,13.89,1.3732,1337.01,26.5,128.89
2014-03-06,75.82135275,38.15,24.63,372.16,172.6,188.18,1877.03,14.21,1.3858,1350.74,26.79,130.17
2014-03-07,75.77706708000001,37.9,24.64,372.06,174.26,188.26,1878.04,14.11,1.3876,1339.85,26.18,129.09
2014-03-10,75.84563844,37.82,24.84,370.53,173.51,188.16,1877.17,14.2,1.3876,1338.54,25.97,129.13
2014-03-11,76.58420913,38.02,24.73,368.82,169.89,187.23,1867.63,14.8,1.3859,1349.34,26.13,129.86
2014-03-12,76.65849477,38.27,24.76,370.64,169.72,187.28,1868.2,14.47,1.3903,1366.58,26.92,131.76
2014-03-13,75.80706705,37.89,24.57,371.51,166.7,185.18,1846.34,16.22,1.3868,1369.99,27.63,132.21
2014-03-14,74.95563933000001,37.7,24.5,373.74,165.35,184.66,1841.13,17.82,1.3914,1381.74,27.73,133.1
2014-03-17,75.24849618,38.05,24.7,375.04,166.84,186.33,1858.83,15.64,1.392,1366.34,26.8,131.64
2014-03-18,75.91420980000001,39.55,24.82,378.77,168.09,187.66,1872.25,14.52,1.3933,1355.64,26.43,130.62
2014-03-19,75.89420982,39.27,25.02,373.23,168.18,186.66,1860.77,15.12,1.3832,1330.84,25.44,128.09
2014-03-20,75.52849590000001,40.33,25.425,368.97,169.22,187.747,1872.01,14.52,1.3778,1327.89,25.47,127.86
2014-03-21,76.12420959,40.16,25.17,360.62,166.95,186.2,1866.52,15.0,1.3791,1333.94,25.52,128.47
2014-03-24,77.02706583000001,40.5,25.12,351.85,165.72,185.43,1857.44,15.09,1.3838,1309.12,24.325,126.18
2014-03-25,77.85563643,40.34,25.46,354.71,163.25,186.31,1865.62,14.02,1.3825,1310.44,24.48,126.41
2014-03-26,77.11135146000001,39.79,25.3772,343.41,161.73,184.97,1852.56,14.93,1.3781,1303.49,23.49,125.41
2014-03-27,76.77992322000001,39.36,25.31,338.47,162.29,184.58,1849.04,14.62,1.3739,1290.64,23.82,124.59
2014-03-28,76.69420902,40.3,25.62,338.29,162.3,185.49,1857.62,14.41,1.3752,1293.5,24.1,124.56
2014-03-31,76.67706618000001,40.99,25.814,336.365,163.85,187.01,1872.34,13.88,1.377,1283.64,23.605,123.61
2014-04-01,77.37849405,41.42,25.99,342.99,165.92,188.25,1885.52,13.1,1.3792,1279.0,23.69,123.39
2014-04-02,77.50706535,41.35,25.89,341.96,167.27,188.88,1890.9,13.09,1.3766,1289.19,24.32,124.32
2014-04-03,76.96992303,41.01,26.41,333.62,166.09,188.63,1888.77,13.37,1.3718,1287.0,24.07,123.92
2014-04-04,75.97420974000002,39.87,26.16,323.0,163.24,186.4,1865.09,13.96,1.3702,1302.12,24.26,125.57
2014-04-07,74.78135379000001,39.8,26.485,317.76,158.56,184.34,1845.04,15.57,1.374,1296.04,24.26,124.91
2014-04-08,74.77706808000002,39.82,26.91,327.07,156.56,185.1,1851.96,14.89,1.3794,1308.22,24.88,126.09
2014-04-09,75.75992424000002,40.47,26.98,331.805,158.16,187.09,1872.18,13.82,1.3855,1311.4,25.07,126.32
2014-04-10,74.78278236000001,39.36,26.425,317.11,155.98,183.155,1833.08,15.89,1.3887,1318.42,24.57,127.01
2014-04-11,74.22992577000001,39.209,26.1799,311.73,152.72,181.51,1815.69,17.03,1.3883,1317.97,24.22,126.93
2014-04-14,74.52563976,39.18,26.56,315.91,154.74,182.9401,1830.61,16.11,1.3818,1326.1,24.52,127.85
2014-04-15,73.9941974343,39.75,26.77,316.08,154.92,184.2,1842.98,15.61,1.3812,1302.04,24.02,125.49
2014-04-16,74.14421157000001,40.4,26.93,323.68,157.22,186.125,1862.31,14.18,1.3814,1302.4,23.8,125.54
2014-04-17,74.99135358000001,40.01,27.04,324.91,157.44,186.39,1864.85,13.36,1.3814,1294.35,23.57,124.75
2014-04-21,75.88135269,39.94,26.95,330.87,157.8,187.04,1871.89,13.25,1.3791,1289.54,23.51,124.24
2014-04-22,75.956924043,39.99,26.84,329.32,160.46,187.89,1879.55,13.19,1.3803,1283.0,23.79,123.78
2014-04-23,74.96421075,39.69,26.75,324.58,160.45,187.45,1875.39,13.27,1.3816,1283.29,24.27,123.76
2014-04-24,81.10991889,39.86,26.75,337.15,160.85,187.83,1878.61,13.32,1.383,1293.24,23.935,124.56
2014-04-25,81.70563258000001,39.91,26.26,303.83,158.24,186.29,1863.4,14.06,1.3831,1302.84,24.46,125.43
2014-04-28,84.86991513000001,40.87,26.33,296.58,156.54,186.875,1869.43,13.97,1.3849,1295.6,23.99,124.88
2014-04-29,84.61848681000001,40.51,26.48,300.38,158.24,187.75,1878.33,13.71,1.3811,1295.98,24.31,124.86
2014-04-30,84.29848713000001,40.4,26.69,304.13,159.82,188.31,1883.95,13.41,1.3866,1291.29,24.11,124.22
2014-05-01,84.49705836000001,40.0,26.45,307.89,160.37,188.325,1883.68,13.25,1.3869,1283.49,23.79,123.8
2014-05-02,84.65420106000002,39.69,26.41,308.01,158.88,188.06,1881.14,12.91,1.387,1299.82,24.32,125.06
2014-05-05,85.85134272,39.43,26.17,310.05,156.35,188.42,1884.66,13.29,1.3874,1309.5,24.41,126.22
2014-05-06,84.91562937,39.06,26.2,297.38,154.54,186.78,1867.72,13.8,1.3927,1307.04,24.28,125.98
2014-05-07,84.61848681000001,39.425,26.37,292.71,155.52,187.88,1878.21,13.4,1.391,1288.94,23.81,124.17
2014-05-08,83.99848743000001,39.64,26.34,288.32,157.4,187.675,1875.63,13.43,1.384,1289.0,23.77,124.17
2014-05-09,83.6488449225,39.54,26.3,292.24,157.2,187.96,1878.48,12.92,1.3757,1288.83,23.73,124.1
2014-05-12,84.68991531000002,39.97,26.37,302.86,159.55,189.785,1896.65,12.23,1.3756,1295.3,23.93,124.94
2014-05-13,84.82277232000001,40.42,26.45,304.64,160.28,189.96,1897.45,12.13,1.3702,1292.74,23.75,124.6
2014-05-14,84.83848659,40.24,26.33,297.62,159.45,189.06,1888.53,12.17,1.3714,1305.0,24.01,125.81
2014-05-15,84.11705874000002,39.6,26.01,295.19,156.64,187.4,1870.85,13.17,1.371,1296.0,23.62,124.77
2014-05-16,85.35848607000001,39.83,25.82,297.7,156.43,188.05,1877.86,12.44,1.3692,1293.09,23.42,124.5
2014-05-19,86.36991363000001,39.75,26.04,296.755,157.67,188.74,1885.08,12.42,1.3707,1291.6,23.41,124.58
2014-05-20,86.38705647000002,39.68,26.04,301.19,156.35,187.55,1872.83,12.96,1.3702,1293.8,23.39,124.69
2014-05-21,86.61562767,40.35,26.2,305.01,159.35,189.13,1888.03,11.91,1.3686,1291.4,23.45,124.39
2014-05-22,86.75277039000001,40.1,26.15,304.91,159.85,189.59,1892.49,12.03,1.3654,1293.5,23.39,124.67
2014-05-23,87.73276941,40.12,26.289,312.24,160.16,190.35,1900.53,11.36,1.3633,1292.61,23.31,124.51
2014-05-27,89.37562491000001,40.19,26.71,310.82,161.77,191.52,1911.91,11.51,1.3632,1263.39,22.41,121.85
2014-05-28,89.14419657,40.01,26.88,310.16,161.19,191.38,1909.78,11.68,1.3589,1258.14,22.04,121.2
2014-05-29,90.76848066000001,40.34,26.96,313.78,160.74,192.37,1920.03,11.57,1.3601,1255.6,22.24,120.94
2014-05-30,90.428481,40.94,27.32,312.55,159.81,192.68,1923.57,11.4,1.363,1250.69,22.5,120.43
2014-06-02,89.80705305000001,40.79,27.26,308.84,160.03,192.895,1924.97,11.58,1.3594,1244.0,22.29,119.7
2014-06-03,91.07705178,40.29,27.66,307.19,161.8,192.8,1924.24,11.87,1.3627,1244.2,22.37,120.01
2014-06-04,92.11705074000001,40.32,27.6,306.78,162.39,193.19,1927.88,12.08,1.3598,1242.8,22.28,119.76
2014-06-05,92.47847895000001,41.21,27.66,323.57,162.58,194.45,1940.46,11.68,1.3658,1253.29,22.65,120.66
2014-06-06,92.22419349000002,41.48,28.17,329.67,166.19,195.375,1949.44,10.73,1.3641,1252.23,22.64,120.61
2014-06-09,93.7,41.27,27.91,327.5,166.0,195.58,1951.27,11.15,1.3592,1251.58,22.55,120.65
2014-06-10,94.25,41.11,28.24,332.41,166.36,195.6,1950.79,10.99,1.3547,1260.49,23.03,121.39
2014-06-11,93.86,40.86,27.93,335.2,165.43,194.92,1943.89,11.6,1.3532,1260.24,23.41,121.41
2014-06-12,92.29,40.58,27.96,325.91,165.96,193.54,1930.11,12.56,1.3551,1272.86,24.03,122.64
2014-06-13,91.28,41.23,29.87,326.27,165.89,194.13,1936.16,12.18,1.3542,1276.5,24.11,122.96
2014-06-16,92.2,41.5,30.01,327.62,165.85,194.29,1937.78,12.65,1.3573,1271.29,23.98,122.42
2014-06-17,92.08,41.68,29.95,325.62,168.22,194.83,1941.99,12.06,1.3545,1271.19,24.12,122.28
2014-06-18,92.18,41.65,29.93,334.38,169.86,196.255,1956.98,10.61,1.3595,1277.5,24.76,122.67
2014-06-19,91.86,41.51,30.09,327.0,169.73,196.48,1959.48,10.62,1.3608,1319.7,26.09,126.94
2014-06-20,90.91,41.68,30.2,324.2,169.84,195.94,1962.87,10.85,1.3599,1314.32,25.82,126.5
2014-06-23,90.83,41.99,30.23,327.24,170.24,195.88,1962.61,10.98,1.3603,1317.79,26.27,126.85
2014-06-24,90.28,41.745,30.5,324.16,168.23,194.7,1949.98,12.13,1.3605,1317.6,25.47,126.98
2014-06-25,90.36,42.03,30.88,327.44,168.38,195.58,1959.53,11.59,1.3629,1319.0,25.76,126.99
2014-06-26,90.9,41.72,30.78,325.69,168.01,195.44,1957.22,11.63,1.3611,1317.6,25.95,126.73
2014-06-27,91.98,42.25,30.93,324.57,166.78,195.82,1960.96,11.26,1.3647,1315.04,25.98,126.66
2014-06-30,92.93,41.7,30.9,324.78,167.44,195.72,1960.23,11.57,1.3691,1327.19,26.45,128.04
2014-07-01,93.52,41.87,30.98,332.39,166.81,197.03,1973.32,11.15,1.3679,1325.44,26.24,127.7
2014-07-02,93.48,41.9,30.98,332.85,166.89,197.23,1974.62,10.82,1.3659,1327.14,26.48,127.7
2014-07-03,94.03,41.8,31.14,337.492,169.46,198.2,1985.44,10.32,1.361,1319.49,26.5,127.16
2014-07-07,95.968,41.99,31.03,333.55,167.78,197.51,1977.65,11.33,1.3604,1319.89,26.04,127.02
2014-07-08,95.35,41.78,30.79,323.81,164.91,196.24,1963.71,11.98,1.3611,1318.6,26.46,127.07
2014-07-09,95.39,41.67,30.89,329.97,164.67,197.12,1972.83,11.65,1.3644,1325.6,27.15,127.84
2014-07-10,95.035,41.685,31.26,327.92,163.42,196.34,1964.68,12.59,1.3609,1334.9,26.61,128.54
2014-07-11,95.22,42.09,31.25,346.2,164.8,196.61,1967.57,12.08,1.3608,1337.84,27.32,128.78
2014-07-14,96.45,42.14,31.49,355.32,167.0,197.6,1977.1,11.82,1.3619,1306.84,26.598,125.72
2014-07-15,95.32,42.45,31.71,354.44,169.17,197.23,1973.28,11.96,1.3571,1294.1,25.78,124.53
2014-07-16,94.78,44.08,34.65,355.9,170.47,197.96,1981.57,11.0,1.3525,1298.87,26.28,124.97
2014-07-17,93.0899,44.53,33.7,352.454,170.14,195.71,1958.12,14.54,1.3526,1317.3,26.99,127.0899
2014-07-18,94.43,44.69,33.7,358.66,171.47,197.7099,1978.22,12.06,1.3524,1310.59,26.9399,126.13
2014-07-21,93.939,44.835,34.06,359.76,171.72,197.34,1973.63,12.81,1.3523,1311.59,26.9,126.34
2014-07-22,94.72,44.83,34.7901,360.84,175.02,198.2,1983.53,12.24,1.3464,1307.0,26.59,125.74
2014-07-23,97.19,44.87,34.5,358.14,176.82,198.64,1987.01,11.52,1.3464,1303.84,26.49,125.62
2014-07-24,97.03,44.4,34.25,358.61,176.26,198.65,1987.98,11.84,1.3463,1293.0,26.08,124.35
2014-07-25,97.671,44.5,34.25,324.01,175.4,197.72,1978.34,12.69,1.3429,1307.79,26.82,125.791
2014-07-28,99.02,43.97,34.23,320.41,175.95,197.8,1978.91,12.56,1.3439,1303.99,26.99,125.58
2014-07-29,98.38,43.885,34.19,320.0,175.54,196.95,1969.95,13.28,1.3409,1298.1,26.76,125.2
2014-07-30,98.15,43.5785,34.35,322.51,175.76,196.98,1970.07,13.33,1.3396,1294.7,26.47,124.83
2014-07-31,95.6,43.16,33.89,312.99,172.87,193.09,1930.67,16.95,1.3388,1282.09,25.91,123.39
2014-08-01,96.13,42.86,33.745,307.06,170.25,192.5,1925.15,17.03,1.3429,1293.6,26.2,124.38
2014-08-04,95.59,43.37,34.05,313.65,171.69,193.89,1938.99,15.12,1.3421,1288.04,25.95,123.99
2014-08-05,95.12,43.08,32.82,312.32,169.42,192.01,1920.21,16.87,1.3375,1287.74,26.1,123.87
2014-08-06,94.96,42.74,32.845,313.89,169.74,192.07,1920.24,16.37,1.3381,1305.99,26.689,125.67
2014-08-07,94.48,43.23,32.68,311.45,169.1,191.03,1909.57,16.66,1.3362,1313.2,26.76,126.18
2014-08-08,94.74,43.2,32.6,316.8,172.26,193.24,1931.59,15.77,1.341,1309.34,26.78,126.19
2014-08-11,95.99,43.2,33.02,318.33,172.46,193.795,1936.92,14.23,1.3385,1307.84,26.97,125.96
2014-08-12,95.97,43.52,33.13,319.32,172.33,193.53,1933.75,14.13,1.3369,1308.34,27.43,125.99
2014-08-13,97.24,44.08,34.1,326.28,172.37,194.84,1946.72,12.9,1.3364,1312.36,27.395,126.2
2014-08-14,97.5,44.27,33.94,333.21,172.73,195.76,1955.18,12.42,1.3362,1312.74,27.13,126.31
2014-08-15,97.98,44.79,34.17,333.63,171.9,195.72,1955.06,13.15,1.3398,1304.39,26.82,125.483
2014-08-18,99.16,45.11,34.41,334.53,174.55,197.36,1971.74,12.32,1.3362,1297.19,26.99,124.96
2014-08-19,100.53,45.33,34.34,335.13,173.96,198.39,1981.6,12.21,1.3319,1295.29,26.69,124.68
2014-08-20,100.57,44.95,34.5,335.78,174.03,198.92,1986.51,11.78,1.3258,1291.94,26.66,124.22
2014-08-21,100.58,45.22,35.15,332.91,175.15,199.5,1992.37,11.76,1.3281,1276.99,26.07,122.88
