Date,V2TX,V6I1,V6I2,V6I3,V6I4,V6I5,V6I6,V6I7,V6I8
2007-10-10,17.8986,16.7879,17.9803,19.1716,20.0229,20.5851,19.9642,21.0953,21.4378
2007-10-11,18.2208,16.9168,18.2915,19.138,20.0408,20.6924,20.0068,21.1595,21.5562
2007-10-12,18.3524,16.8255,18.4108,19.4647,20.1974,20.785,20.1365,21.3253,21.6576
2007-10-15,20.0448,22.4211,20.0246,20.6072,20.9579,21.2976,20.6035,21.614,21.9332
2007-10-16,20.4738,24.8299,20.4615,21.1339,21.4072,21.7325,20.9412,22.1019,22.3689
2007-10-17,20.0223,24.891,20.0095,20.8915,21.2757,21.7762,20.8905,22.0989,22.351
2007-10-18,19.9299,,19.8417,20.9928,21.6711,22.0868,21.3006,22.492,22.6177
2007-10-19,19.7216,,19.5221,20.9727,21.8304,22.302,21.4077,22.7591,23.0263
2007-10-22,23.1405,,23.1455,23.1287,22.9956,23.1322,22.1983,23.4209,23.4932
2007-10-23,22.2771,22.1627,22.4892,19.0251,22.8257,23.1881,22.0197,23.4697,23.6355
2007-10-24,22.5706,22.4267,22.7867,21.7108,23.0552,23.3873,22.3089,23.7023,23.8257
2007-10-25,20.3871,19.8221,21.0708,20.6115,22.2523,22.9782,21.8193,23.3519,23.6825
2007-10-26,19.6521,18.9508,20.3558,19.9744,21.6882,22.4761,21.6546,23.0572,23.424
2007-10-29,19.5547,18.8745,19.9693,19.6576,21.3605,22.1461,21.3881,22.7721,23.1475
2007-10-30,20.5258,20.3111,20.6394,19.9624,21.5034,22.1532,21.4688,22.7738,23.1818
2007-10-31,19.9915,20.2507,19.8729,19.4572,20.9366,21.7315,21.188,22.5519,23.0447
2007-11-01,20.8039,21.0729,20.6994,19.5773,21.1106,21.8732,21.2729,22.5622,23.0076
2007-11-02,22.5777,22.903,22.4704,21.6534,22.5994,22.852,21.9996,23.5066,23.7575
2007-11-05,23.5653,24.7321,23.3334,22.1973,23.0707,23.6182,22.4593,24.0467,24.3027
2007-11-06,22.2305,23.1496,22.0805,21.5633,22.7274,23.3742,22.3166,23.9834,24.2317
2007-11-07,23.1142,24.6614,22.9055,22.107,23.1109,23.6975,22.5631,24.1759,24.4192
2007-11-08,24.2059,25.3607,24.0821,23.1835,23.9936,24.3697,23.0488,24.8755,24.8078
2007-11-09,26.2585,28.5873,26.058,24.9711,25.2553,25.602,23.8403,25.6791,25.7635
2007-11-12,25.7979,27.8793,25.7274,24.778,25.407,25.7336,23.9911,26.2065,26.3657
2007-11-13,24.3942,26.4005,24.3504,23.995,24.6619,25.3635,23.6502,25.8869,26.1423
2007-11-14,23.9079,29.3867,23.8372,23.0332,23.9761,24.839,23.3258,25.4134,25.8375
2007-11-15,24.1229,,23.8137,23.0924,24.148,24.7129,23.2747,25.343,25.6899
2007-11-16,23.9477,,23.7156,23.0522,24.4009,25.0446,23.4766,25.3773,25.8938
2007-11-19,25.8939,,25.7429,24.5112,25.1292,25.514,23.8973,26.0084,26.3952
2007-11-20,24.2296,24.1849,23.3387,21.3019,24.7177,25.5174,23.6987,25.8781,26.3131
2007-11-21,26.3075,26.325,25.1937,24.3186,25.7138,25.6976,24.0413,26.1825,26.4269
2007-11-22,25.2801,25.3287,24.7369,24.7901,25.6451,25.9269,24.1028,26.4503,26.6826
2007-11-23,24.2141,24.2406,24.0612,24.2811,25.0634,25.6407,23.8754,26.1591,26.4871
2007-11-26,25.3639,25.6002,24.8739,24.6957,25.191,25.6162,24.0059,25.9654,26.3088
2007-11-27,24.8939,25.0365,24.6635,24.8859,25.5972,25.8152,24.0742,26.1596,26.4887
2007-11-28,22.9455,23.1044,22.7391,23.6201,24.2956,25.3806,23.4567,25.5101,26.1862
2007-11-29,22.1864,22.1543,22.2202,22.8958,23.5033,24.3378,24.2598,25.0131,25.7319
2007-11-30,20.4255,20.1699,20.6444,21.6413,22.3756,23.4714,24.249,24.4802,25.418
2007-12-03,20.2177,20.2403,20.2063,21.2434,22.1706,23.3379,23.9038,24.099,40.7611
2007-12-04,21.1889,21.9457,20.8642,21.7496,22.6295,23.5409,23.9842,24.297,24.9632
2007-12-05,19.1296,19.4721,19.0087,20.4729,21.531,23.0397,23.7375,23.8294,24.5635
2007-12-06,18.9496,19.3409,18.8348,20.2697,21.2501,22.6188,23.3656,23.5745,24.1617
2007-12-07,17.777,17.8493,17.7597,19.4301,20.5124,22.1093,22.9341,23.2733,23.8931
2007-12-10,18.3706,19.1582,18.2684,19.5697,20.4636,21.9312,22.6071,23.0162,23.7114
2007-12-11,18.73,20.4221,18.5534,19.6967,20.5459,21.8402,22.551,22.9553,23.6205
2007-12-12,17.3886,18.5706,17.2953,18.8484,20.0467,21.5435,22.2918,22.7262,23.4897
2007-12-13,20.4149,24.2604,20.1762,20.9702,21.5032,22.2104,22.6541,23.3356,23.6497
2007-12-14,19.8926,21.819,19.8117,20.9088,21.6205,22.5105,23.0867,23.3318,23.9397
2007-12-17,21.746,28.1177,21.6874,22.2944,22.6854,23.0106,23.449,23.7775,24.1432
2007-12-18,21.0846,28.1785,21.0635,21.9719,22.6213,23.137,23.6333,23.9054,24.3096
2007-12-19,20.4808,28.5671,20.4636,21.529,22.2876,22.8998,23.3904,23.7534,24.2029
2007-12-20,19.1525,,19.0228,20.5307,21.5164,22.4249,23.0917,23.4182,23.9705
2007-12-21,17.2417,,16.9554,18.8054,20.1128,21.5511,22.3685,22.7374,23.4993
2007-12-27,18.366,,17.7284,19.0131,19.9924,21.1844,21.8976,22.3674,23.099
2007-12-28,18.0605,17.2392,18.7429,19.779,21.0341,21.7913,22.3033,22.9532,23.7587
2007-12-31,18.0605,17.2392,18.7429,19.779,21.0341,21.7913,22.3033,22.9532,23.7587
2008-01-02,20.7962,20.4863,20.9032,21.2695,21.9144,22.4281,22.8353,23.3823,24.0176
2008-01-03,20.4077,19.6214,20.6298,21.2829,22.1402,22.6465,23.0385,23.671,24.2793
2008-01-04,21.8046,21.1394,21.9606,22.2187,22.7885,23.0847,23.5745,24.0689,24.5897
2008-01-07,22.3151,22.3902,22.3055,22.7704,23.1542,23.5269,23.8887,24.2611,24.7949
2008-01-08,21.3083,20.2889,21.407,22.0758,22.7749,23.3079,23.6678,24.1375,24.6607
2008-01-09,22.2657,21.8101,22.2999,22.8027,23.175,23.3821,23.82,24.2915,24.7231
2008-01-10,22.1956,21.3563,22.242,22.8216,23.2684,23.604,23.9498,24.3854,24.935
2008-01-11,21.6025,20.3291,21.6518,22.4917,23.2374,23.62,23.9856,24.4526,24.9739
2008-01-14,21.8863,23.0079,21.877,22.3919,23.0898,23.6463,23.908,24.4575,24.9703
2008-01-15,23.6132,28.1521,23.6005,23.6223,23.9565,23.7798,24.4509,24.3709,24.9766
2008-01-16,24.3042,36.493,24.3094,23.943,24.2497,24.4022,24.568,24.9532,25.3612
2008-01-17,24.2938,,24.3152,24.0299,24.336,24.4055,24.7622,24.9158,25.4122
2008-01-18,25.4405,,25.524,24.8993,25.0648,24.9212,25.1611,25.0929,25.5029
2008-01-21,34.96,,36.0746,32.2274,28.048,27.3816,26.8731,26.9577,26.942
2008-01-22,33.7934,34.8547,31.7543,27.1562,29.5561,28.4559,28.276,28.293,28.006
2008-01-23,40.2484,42.4573,36.7231,28.5643,31.0803,28.9662,28.0216,26.8798,26.8187
2008-01-24,34.8708,36.14,33.2536,28.16,30.3367,29.3213,28.7573,28.4946,28.6825
2008-01-25,33.6983,34.8756,32.4561,29.5782,29.007,27.8458,26.9261,26.9617,27.1057
2008-01-28,33.4194,35.4096,32.1426,29.9562,28.8875,27.9249,27.0535,26.8942,26.8484
2008-01-29,31.8875,34.3365,30.5401,28.8681,27.9025,27.0431,26.4565,26.4272,26.5829
2008-01-30,32.2981,35.3467,30.8606,28.6754,27.8905,26.7966,26.2574,26.2587,26.3988
2008-01-31,30.0471,32.1297,29.2316,28.3117,27.4846,26.5398,25.9733,26.4358,26.4935
2008-02-01,27.4687,28.4412,27.1545,26.5589,26.113,25.7013,25.1159,25.5412,25.7594
2008-02-04,27.218,28.7086,26.9335,26.1976,25.975,25.2486,24.8434,25.1952,25.4478
2008-02-05,31.9584,35.7532,31.3416,28.92,27.7451,26.3282,26.2169,25.866,26.043
2008-02-06,30.5677,33.3496,30.2068,29.0374,28.436,27.2756,26.4103,26.4091,26.4125
2008-02-07,31.8031,35.0442,31.4657,29.5538,28.9156,27.2672,26.6927,26.2339,26.3564
2008-02-08,31.692,34.4855,31.4666,30.1414,29.12,27.7483,26.8697,26.582,26.794
2008-02-11,31.9443,38.9136,31.7149,30.4555,29.5597,27.8643,27.0865,26.7618,26.8735
2008-02-12,28.6393,34.7917,28.5114,28.838,28.5593,27.5291,26.3054,26.4301,26.5608
2008-02-13,27.9293,35.8661,27.8374,27.7768,27.5178,26.5651,25.9498,25.9605,26.086
2008-02-14,28.0832,,27.9625,27.6145,27.4059,26.5052,25.9671,25.9497,26.0926
2008-02-15,29.3659,,29.1963,28.5644,28.5145,26.8288,26.4136,26.3135,26.4151
2008-02-18,28.0062,,27.9988,27.8598,27.7045,27.3105,26.2741,26.2687,26.3598
2008-02-19,27.8149,27.819,27.5541,24.4596,27.5671,26.7679,26.2035,26.0661,26.1652
2008-02-20,29.0684,29.1193,28.4895,25.6289,28.2403,27.1175,26.6003,26.4212,26.4234
2008-02-21,28.3885,28.4252,28.1717,25.4304,28.016,27.2319,26.4569,26.4101,26.4379
2008-02-22,28.7621,28.7701,28.7318,25.897,28.5877,27.5405,26.7319,26.5387,26.5889
2008-02-25,27.8544,27.9344,27.7221,25.3151,27.8764,27.1226,26.4027,26.3963,26.4457
2008-02-26,25.8832,25.892,25.8715,26.4301,26.6297,26.1583,25.6086,25.7991,25.9336
2008-02-27,25.249,25.1283,25.3789,25.7677,26.3643,25.7479,25.3984,25.533,25.6687
2008-02-28,26.0736,25.8538,26.2685,26.1723,26.5189,26.1123,25.8639,25.7993,25.947
2008-02-29,28.6914,28.9129,28.5256,28.0154,28.2065,27.2969,26.7268,26.4947,26.5281
2008-03-03,30.8962,32.1467,30.3339,29.5517,29.4459,28.0919,27.4994,27.0953,27.0246
2008-03-04,31.4554,32.5926,31.0292,30.1125,30.3176,28.9042,28.0175,27.5429,27.3964
2008-03-05,29.753,30.5418,29.5081,29.1509,29.2654,28.2195,27.6621,27.177,27.2051
2008-03-06,30.6213,31.3165,30.4426,29.7807,30.0303,28.7648,28.0122,27.4705,27.347
2008-03-07,31.556,32.4431,31.3676,30.7136,31.0988,29.6008,28.7795,28.0329,27.8053
2008-03-10,32.0537,33.3824,31.9052,31.02,31.293,29.7953,28.9713,28.2351,28.1048
2008-03-11,29.7674,31.1094,29.6505,29.6877,30.712,29.4544,28.7395,28.1124,27.9828
2008-03-12,28.7552,30.2423,28.6569,28.8185,29.2981,28.5368,28.0293,27.5921,27.6527
2008-03-13,29.6542,32.8923,29.4932,29.4706,29.9784,28.9021,28.3783,27.8418,27.8561
2008-03-14,31.5852,36.2248,31.422,30.4267,30.6936,29.5081,28.9041,28.2523,28.2151
2008-03-17,37.0497,54.556,36.9268,34.3921,33.611,31.6333,30.7358,29.566,29.155
2008-03-18,33.1468,49.8891,33.1138,31.5809,31.9344,30.6468,29.7977,28.8372,28.8835
2008-03-19,31.3786,,31.3937,30.4269,30.7287,29.7,29.0867,28.2959,28.3051
2008-03-20,30.3668,,30.3837,30.1794,30.6388,29.8206,29.2889,28.5517,28.5219
2008-03-25,28.7098,,28.6012,28.8831,29.5574,28.9734,28.5494,28.7849,27.9301
2008-03-26,28.655,28.6865,28.6143,29.8382,28.4062,28.0648,20.3617,27.6145,27.6441
2008-03-27,27.129,27.1455,27.1117,27.761,27.4016,27.2505,25.2937,27.2701,27.0526
2008-03-28,26.2793,26.0253,26.4973,27.2136,27.0341,26.9344,24.9193,26.7712,26.8096
2008-03-31,27.3083,27.5059,27.2087,27.5674,27.3071,27.0602,24.9812,26.8181,26.847
2008-04-01,24.6244,24.666,24.607,25.3502,26.0795,25.9308,24.3291,25.9726,26.1963
2008-04-02,24.5911,25.3227,24.3307,24.6348,24.9706,25.2062,24.0672,25.3713,25.7154
2008-04-03,25.1853,25.3024,25.1513,25.2966,25.4508,25.5869,24.1862,25.5763,25.8246
2008-04-04,23.8251,23.3259,23.9429,24.6761,25.1423,25.3032,24.103,25.4612,25.7892
2008-04-07,23.3615,23.4989,23.3441,23.8458,24.5142,24.876,23.7734,25.1455,25.4975
2008-04-08,24.0381,24.4695,23.9948,24.2613,24.731,25.0422,23.7514,25.1861,25.5096
2008-04-09,24.136,24.4122,24.1149,24.4297,24.9158,25.2219,24.9758,25.2094,25.5749
2008-04-10,23.7622,23.2942,23.7883,24.4716,25.023,25.3583,25.0373,25.3335,25.6045
2008-04-11,24.7553,26.0336,24.7028,24.8603,25.4187,25.5852,25.1424,25.5949,25.6971
2008-04-14,25.933,31.0061,25.8883,25.8675,25.9311,26.0374,25.5809,25.8385,26.1046
2008-04-15,25.0443,29.7043,25.0313,25.4141,25.6671,25.8677,25.59,25.7342,25.9511
2008-04-16,22.9991,28.5048,22.9827,24.1177,24.9137,25.1481,25.2205,25.2527,25.5329
2008-04-17,23.3232,,23.2615,24.0753,24.6949,25.0782,24.8325,25.0971,25.4514
2008-04-18,21.6331,,21.4484,22.7983,23.8049,24.205,24.48,24.4559,24.9143
2008-04-21,22.3629,,22.0617,23.0578,23.7116,24.0738,23.9348,24.2353,24.6833
2008-04-22,22.9447,22.7228,23.3536,22.7919,23.861,24.0998,23.9407,24.1417,24.6541
2008-04-23,22.2164,21.9292,22.6444,22.3516,23.5628,23.7019,23.797,23.9882,24.4494
2008-04-24,21.3973,20.9287,21.9679,22.3754,22.9712,23.418,23.3952,23.5293,24.1071
2008-04-25,20.9661,20.4795,21.4605,21.6755,22.4324,22.6287,22.9309,23.1192,23.5847
2008-04-28,21.0962,20.7585,21.3052,21.4082,21.8933,22.4181,22.551,22.8679,23.3025
2008-04-29,21.5211,21.4688,21.549,21.7146,22.1098,22.5676,22.5101,22.9044,23.3283
2008-04-30,20.8781,20.3311,21.1214,21.4007,21.7783,22.2,22.4165,22.7001,23.1031
2008-05-02,19.7693,19.0096,20.0112,20.3188,20.849,21.4607,21.948,22.1921,22.6125
2008-05-05,19.9163,19.3794,20.0182,20.3333,20.88,21.4099,21.5562,21.9501,22.4648
2008-05-06,20.0878,19.9424,20.1109,20.4298,21.0239,21.5972,21.6236,22.0722,22.5561
2008-05-07,19.5765,19.1223,19.6348,20.1235,20.7983,21.5718,21.7568,22.1015,22.589
2008-05-08,19.947,19.5943,19.9834,20.5134,21.3264,22.1064,21.9838,22.4673,22.8839
2008-05-09,20.6725,20.6751,20.6723,21.3429,21.9614,22.7051,22.4963,22.9383,23.3261
2008-05-12,21.1972,24.242,21.0907,21.7041,22.3473,22.9012,23.0424,23.3598,23.7447
2008-05-13,21.8017,23.9693,20.7202,21.3856,22.2437,22.7709,22.9692,23.3685,23.7319
2008-05-14,19.6439,24.5915,19.5794,20.6469,21.8085,22.5086,22.713,23.2095,23.5784
2008-05-15,18.8714,,19.3928,20.5335,21.7729,22.4251,22.6815,23.121,23.6202
2008-05-16,18.5667,,19.0009,20.1691,21.5515,22.4568,22.5272,23.1324,23.6175
2008-05-19,18.245,,18.3928,19.5255,21.1265,22.1315,22.5292,22.8896,23.3887
2008-05-20,20.0612,20.1029,20.8623,20.3047,22.045,22.7119,22.6953,23.1308,23.6499
2008-05-21,19.9703,19.9483,21.2946,21.3599,22.6466,23.265,23.0626,23.5148,23.9994
2008-05-22,19.5563,19.4128,21.0748,21.2189,22.6919,23.2684,23.2733,23.7122,24.1492
2008-05-23,21.4552,21.2758,22.4604,22.2797,23.5686,24.3221,23.7691,24.1825,24.5299
2008-05-26,21.807,21.404,22.6083,22.2945,23.8462,24.3423,24.3224,24.4695,24.8305
2008-05-27,21.6836,21.2229,22.403,22.396,23.6993,24.5334,24.2939,24.4822,24.9119
2008-05-28,20.7966,20.181,21.5641,21.8776,23.4137,24.2368,24.3023,24.4838,24.9191
2008-05-29,19.9027,18.9925,20.8165,21.5037,22.9906,24.0495,24.1404,24.4543,24.9354
2008-05-30,19.6841,18.7599,20.4509,21.1263,22.6684,23.7763,23.9219,24.2401,24.7858
2008-06-02,21.599,20.8114,21.9827,22.2655,23.4347,24.2519,24.3449,24.5558,25.0141
2008-06-03,21.3422,20.5332,21.6716,21.9945,23.4095,24.3052,24.4727,24.6075,25.0851
2008-06-04,21.7176,21.1975,21.8961,22.1048,23.5083,24.2859,24.401,24.6077,25.1077
2008-06-05,21.3381,20.7865,21.4951,21.8977,23.4378,24.2705,24.3903,24.5668,25.0222
2008-06-06,23.4071,23.3248,23.4267,23.2349,24.1962,24.9539,24.7843,24.9029,25.3716
2008-06-09,24.8098,25.5201,24.7183,24.0126,25.1948,25.4658,25.3381,25.4511,25.7459
2008-06-10,24.4123,24.0556,24.4475,24.3356,25.2859,25.554,25.3763,25.5141,25.8493
2008-06-11,25.0875,25.6942,25.0407,24.8164,25.5858,26.0641,25.4817,25.7833,25.9699
2008-06-12,23.3041,23.0792,23.3167,23.5026,24.6782,24.7459,25.1847,25.2785,25.7609
2008-06-13,22.4832,23.012,22.4618,22.9362,23.7541,24.056,24.5979,24.8149,25.2368
2008-06-16,22.9637,27.3881,22.9248,22.837,23.8077,23.9674,24.1943,24.472,24.9577
2008-06-17,22.2066,27.0395,22.1929,22.2059,23.1017,23.6363,24.2117,24.1878,24.6664
2008-06-18,23.333,30.0497,23.3352,23.193,23.968,24.0884,24.0445,24.4487,24.7648
2008-06-19,23.0545,,23.0612,22.9813,23.8802,24.3252,24.1908,24.4626,24.8106
2008-06-20,24.0341,,24.0861,23.7326,24.4143,24.7863,24.3849,24.6763,25.0569
2008-06-23,23.0103,,23.013,23.0049,24.1132,24.7249,24.5358,24.8299,25.1547
2008-06-24,23.3701,23.4847,23.185,24.0495,24.5977,24.4646,24.757,25.1557,24.6115
2008-06-25,21.9045,21.9549,21.8393,22.9171,23.8555,23.6327,23.9871,24.6837,24.3463
2008-06-26,24.5022,24.723,24.268,23.8771,24.3703,24.1112,24.5535,24.8069,23.8836
2008-06-27,24.9617,25.3003,24.6646,24.6617,24.8147,24.4718,24.7072,24.9921,24.4053
2008-06-30,24.6668,25.4985,24.2396,24.2063,24.4193,24.073,24.3465,24.6566,24.1103
2008-07-01,26.2514,27.4525,25.7325,24.8433,24.7283,24.1923,24.3451,24.7703,23.8852
2008-07-02,26.3804,27.3236,26.0435,25.3804,24.9972,24.5283,24.6105,24.7026,23.9195
2008-07-03,25.7967,26.4161,25.6145,25.3569,24.8333,24.4766,24.6409,24.6382,23.9003
2008-07-04,26.7919,27.2251,26.6873,26.1302,25.4525,24.541,24.751,24.8035,23.9066
2008-07-07,25.8164,26.8528,25.6821,25.9756,25.2883,24.6784,24.8419,24.8287,24.09
2008-07-08,26.8474,28.0845,26.7213,26.0676,25.369,24.7062,25.0283,24.9105,24.0391
2008-07-09,25.4267,26.7967,25.3195,25.1676,25.006,24.5432,24.7746,24.8147,24.0896
2008-07-10,27.378,30.5178,27.1901,26.4317,25.5051,24.9104,24.8342,24.907,24.0304
2008-07-11,29.2661,31.4199,29.1766,27.935,26.6665,25.7945,25.7348,25.559,24.7905
2008-07-14,28.9311,35.2188,28.8752,28.0036,26.8414,25.9239,26.0882,25.8295,24.5264
2008-07-15,30.0551,39.0513,30.0287,28.6549,27.3514,26.4247,26.6226,25.9331,24.3936
2008-07-16,28.8021,41.754,28.8146,27.923,26.9498,26.1361,26.147,25.8733,24.4846
2008-07-17,26.7422,,26.7826,26.2357,25.4733,25.1252,25.151,25.2898,24.3811
2008-07-18,24.8921,,24.8907,24.9009,24.9029,24.4414,24.5268,24.7039,23.7899
2008-07-21,24.8824,,24.9515,24.7187,24.6026,24.2826,24.3729,24.5093,23.6858
2008-07-22,24.4802,24.5082,24.4277,22.9873,24.3487,24.0478,24.2075,24.2836,23.474
2008-07-23,23.7313,23.9193,23.4438,23.2211,23.6505,23.5979,23.7383,23.9462,23.2679
2008-07-24,23.9227,23.9625,23.8731,23.7826,24.0686,23.7919,24.0555,24.1388,23.2574
2008-07-25,23.8577,23.876,23.8387,23.654,24.1379,23.922,24.1151,24.1999,23.3251
2008-07-28,24.819,25.2989,24.5132,24.2587,24.5328,24.2645,24.3593,24.4159,23.4172
2008-07-29,24.533,24.8906,24.3402,24.0433,24.4163,24.0817,24.3108,24.3604,23.5017
2008-07-30,23.2157,23.1307,23.2541,23.1463,23.7893,23.6036,23.8648,24.0206,23.335
2008-07-31,23.3294,23.2337,23.3661,23.3158,23.7867,23.6046,23.8373,24.0408,23.3137
2008-08-01,24.1877,24.1439,24.202,24.1111,24.3862,24.0444,24.1311,24.302,23.429
2008-08-04,25.0392,25.843,24.8811,24.3287,24.7421,24.2664,24.3139,24.4493,23.5335
2008-08-05,23.1793,24.1403,23.0225,23.1316,23.6536,23.5011,23.7499,23.939,23.329
2008-08-06,22.184,22.8864,22.0911,22.3362,23.0519,23.0669,23.2702,23.6424,23.0268
2008-08-07,22.6124,23.2697,22.5426,22.7565,23.5322,23.3706,23.4421,23.7661,23.1616
2008-08-08,22.1286,21.8486,22.1515,22.5915,23.4156,23.4415,23.4967,23.8901,23.2275
2008-08-11,22.3518,26.0628,22.2207,22.559,23.3024,23.4039,23.4753,23.8914,23.342
2008-08-12,22.5546,25.7944,22.4818,22.8856,23.5917,23.5765,23.6863,24.0374,23.3788
2008-08-13,24.3456,32.5227,24.235,24.2341,24.7076,24.4439,24.45,24.6472,23.6714
2008-08-14,23.177,,23.3637,23.7846,24.4598,24.3835,24.5273,24.6086,23.7975
2008-08-15,22.1116,,22.3675,23.0704,23.9818,24.0713,24.2702,24.4223,23.6323
2008-08-18,21.8863,,21.974,22.6576,23.7838,23.8886,24.1152,24.3009,23.5215
2008-08-19,24.0236,24.0272,24.0936,22.2955,24.6521,24.5867,24.5912,24.6928,23.6781
2008-08-20,22.9651,22.9625,23.1285,22.951,24.235,24.2692,24.5474,24.7205,23.7638
2008-08-21,23.2701,23.229,23.7196,23.5099,24.5981,24.5492,24.7253,24.8841,24.054
2008-08-22,21.6044,21.4432,22.5102,22.9499,23.9344,24.2032,24.3726,24.6515,23.7139
2008-08-25,22.9001,22.739,23.2258,23.2509,24.2256,24.2957,24.4972,24.6903,23.9327
2008-08-26,22.0995,21.7649,22.6261,23.0589,23.9331,24.2449,24.4462,24.7217,23.9327
2008-08-27,21.892,21.5517,22.3228,22.7798,23.6822,24.0131,24.3812,24.6853,23.8423
2008-08-28,21.109,20.7379,21.4922,22.0236,22.9606,23.6443,24.0783,24.5223,23.8055
2008-08-29,21.0605,20.6475,21.4118,22.0877,22.8018,23.4229,23.9255,24.403,23.7668
2008-09-01,21.6154,21.3892,21.7278,22.244,23.0858,23.5829,24.0425,24.4751,23.9733
2008-09-02,21.2336,20.8116,21.4077,21.9293,22.8296,23.3879,23.912,24.4248,23.9229
2008-09-03,22.176,21.8483,22.2891,22.6857,23.585,23.8719,24.3043,24.6582,24.0027
2008-09-04,24.9709,25.3455,24.8613,24.3615,25.2263,25.1486,25.4283,25.5647,24.4546
2008-09-05,26.8459,27.8303,26.6052,25.5332,26.4566,26.2139,26.1648,26.265,25.3342
2008-09-08,26.1796,29.5319,25.7236,24.7859,25.2632,25.359,25.292,25.9058,24.9674
2008-09-09,26.7135,29.9867,26.3661,24.9988,25.4294,25.3621,25.4461,25.605,24.8011
2008-09-10,27.5169,31.9512,27.15,25.4359,25.785,25.3606,25.4997,25.7204,24.7395
2008-09-11,28.0361,32.4711,27.7649,25.7297,26.131,25.5676,25.6081,25.8483,24.7686
2008-09-12,27.0376,30.764,26.8779,25.1453,25.0199,25.1468,25.3916,25.4796,24.4436
2008-09-15,32.5904,48.0073,32.4373,28.063,27.722,26.1055,25.8856,25.914,24.8049
2008-09-16,36.1855,57.8601,36.1136,30.1783,29.7423,27.6132,27.2493,27.2234,25.7418
2008-09-17,37.5264,64.2944,37.6125,30.9362,30.8907,28.3756,28.0824,27.8574,25.8218
2008-09-18,37.5541,,38.0028,31.4664,31.0969,28.6063,28.3702,28.0705,25.4553
2008-09-19,35.189,,35.9227,29.9819,29.0865,27.5166,27.7544,27.2699,24.5207
2008-09-22,32.7151,,33.845,29.8802,28.2728,26.3751,26.2385,26.6049,25.0414
2008-09-23,32.5721,33.63,30.4975,29.2482,27.2715,26.9623,23.1903,27.0774,25.3363
2008-09-24,32.62,33.7625,30.8096,29.3247,27.5985,27.242,23.6182,27.3961,25.4342
2008-09-25,32.6568,33.9624,30.9508,29.0532,27.4239,27.3291,23.9067,27.1504,25.2955
2008-09-26,38.3677,41.5206,34.7871,31.9222,28.657,28.1532,27.1346,28.2543,26.1392
2008-09-29,39.4009,42.9894,36.9735,34.188,30.5008,29.758,28.726,29.2233,26.674
2008-09-30,40.3874,43.6137,38.5572,35.3109,31.9642,30.3095,28.5921,29.622,26.5234
2008-10-01,41.9211,46.5527,39.643,36.4373,32.2358,30.7669,28.8049,29.7464,26.6056
2008-10-02,42.9811,48.5096,40.6508,37.0427,33.0579,31.355,29.2968,30.0843,26.7955
2008-10-03,41.163,45.293,39.7214,36.1348,32.1342,30.8201,28.9106,29.6102,26.3505
2008-10-06,51.0569,64.578,48.011,42.3874,35.5787,33.1416,31.113,31.4452,27.6283
2008-10-07,50.7059,61.7475,48.7158,43.0402,36.4994,34.4079,31.076,32.3339,27.0332
2008-10-08,60.6701,81.0619,57.4908,50.4346,37.6708,34.3683,30.6585,32.6055,26.3525
2008-10-09,58.3927,78.0583,55.943,51.3301,40.0517,36.3004,31.7261,33.4631,26.6989
2008-10-10,81.0342,115.7138,77.499,65.6022,43.8641,40.7421,33.1062,36.5515,24.8176
2008-10-13,67.0469,92.0501,66.075,59.1394,45.7826,43.7702,30.824,39.4793,25.8817
2008-10-14,60.3095,82.782,59.7487,54.0517,43.8493,39.7142,35.3205,36.2997,31.621
2008-10-15,65.453,106.4787,64.8277,58.9745,46.2734,41.8142,38.1341,38.9337,33.5026
2008-10-16,87.5127,,83.3797,73.0753,56.1464,49.2745,42.7186,44.4438,36.4524
2008-10-17,77.1459,,75.6761,71.392,57.0121,49.0167,42.0061,45.2868,36.2367
2008-10-20,63.2838,,63.1603,62.1713,52.1806,46.0291,39.8728,42.8437,35.1299
2008-10-21,56.1841,56.0782,54.0781,45.4962,48.1695,43.4208,38.084,40.1155,33.852
2008-10-22,61.8945,61.9554,57.9663,52.0623,49.518,44.7117,39.3296,41.821,34.5116
2008-10-23,64.709,64.9012,62.5478,53.7134,51.397,46.1002,39.9454,42.6344,34.9353
2008-10-24,74.7359,75.6599,69.177,56.6222,54.648,49.0683,41.1426,44.0349,36.2573
2008-10-27,76.5431,78.194,73.0524,60.6521,59.5951,52.7715,42.8942,48.5133,37.841
2008-10-28,74.6871,76.6791,71.3743,59.7184,59.0393,52.7313,42.9607,48.9651,37.3625
2008-10-29,71.0051,72.7628,68.6737,59.989,58.2646,52.4961,42.5999,46.9229,37.4997
2008-10-30,66.1426,67.1474,65.07,57.8815,56.3357,51.0566,42.7331,46.6483,37.525
2008-10-31,60.6773,60.6059,60.7392,55.7884,54.3217,49.7064,42.1065,46.0268,37.3895
2008-11-03,54.6093,53.0763,55.3609,51.623,51.7978,47.7752,40.7723,44.5843,36.4715
2008-11-04,47.9394,48.7579,47.5929,45.513,47.1919,43.8274,37.5654,41.4458,34.0617
2008-11-05,49.1021,50.865,48.4723,44.5252,45.1748,42.996,37.8799,39.3573,34.4154
2008-11-06,60.7084,66.6722,58.8686,50.7949,50.2627,46.2811,40.6024,43.4231,36.0303
2008-11-07,56.5929,59.0525,55.9888,50.4037,50.4079,45.7381,39.3996,43.3097,35.3041
