,Bid,Ask
2017-11-10 13:07:00.303,1.16534,1.16536
2017-11-10 13:07:00.327,1.16534,1.16535
2017-11-10 13:07:00.417,1.16534,1.16534
2017-11-10 13:07:00.561,1.16534,1.16535
2017-11-10 13:07:00.568,1.16534,1.16533
2017-11-10 13:07:00.576,1.16534,1.1653200000000001
2017-11-10 13:07:00.581,1.1653200000000001,1.1653200000000001
2017-11-10 13:07:00.583,1.1653200000000001,1.16533
2017-11-10 13:07:00.594,1.1653200000000001,1.1653200000000001
2017-11-10 13:07:00.599,1.1653200000000001,1.16533
2017-11-10 13:07:00.628,1.16531,1.16533
2017-11-10 13:07:00.634,1.16531,1.1653200000000001
2017-11-10 13:07:00.683,1.1653200000000001,1.1653200000000001
2017-11-10 13:07:01.809,1.1653200000000001,1.16533
2017-11-10 13:07:04.132,1.1653200000000001,1.1653200000000001
2017-11-10 13:07:04.187,1.1653200000000001,1.16533
2017-11-10 13:07:05.960,1.1653200000000001,1.16534
2017-11-10 13:07:09.557,1.1653200000000001,1.16533
2017-11-10 13:07:09.987,1.1653200000000001,1.16534
2017-11-10 13:07:13.587,1.16533,1.16534
2017-11-10 13:07:14.388,1.16533,1.16533
2017-11-10 13:07:14.463,1.1653200000000001,1.16533
2017-11-10 13:07:15.277,1.1653200000000001,1.16534
2017-11-10 13:07:15.683,1.1653200000000001,1.16533
2017-11-10 13:07:16.868,1.1653200000000001,1.1653200000000001
2017-11-10 13:07:16.907,1.1653200000000001,1.16533
2017-11-10 13:07:16.975,1.1653200000000001,1.1653200000000001
2017-11-10 13:07:16.987,1.1653200000000001,1.16533
2017-11-10 13:07:17.235,1.1653200000000001,1.1653200000000001
2017-11-10 13:07:17.277,1.1653200000000001,1.16533
2017-11-10 13:07:20.104,1.1653200000000001,1.1653200000000001
2017-11-10 13:07:20.167,1.1653200000000001,1.16533
2017-11-10 13:07:21.983,1.16533,1.16533
2017-11-10 13:07:22.024,1.16533,1.16534
2017-11-10 13:07:22.971,1.16533,1.16535
2017-11-10 13:07:23.937,1.16533,1.16533
2017-11-10 13:07:23.991,1.16533,1.16534
2017-11-10 13:07:24.589,1.16533,1.16535
2017-11-10 13:07:25.263,1.16533,1.16534
2017-11-10 13:07:28.393,1.16533,1.16533
2017-11-10 13:07:28.743,1.16533,1.16534
2017-11-10 13:07:30.263,1.16533,1.16533
2017-11-10 13:07:30.279,1.16533,1.16534
2017-11-10 13:07:32.902,1.16533,1.16533
2017-11-10 13:07:32.925,1.1653200000000001,1.16533
2017-11-10 13:07:33.073,1.1653200000000001,1.16534
2017-11-10 13:07:33.182,1.1653200000000001,1.16533
2017-11-10 13:07:33.344,1.1653200000000001,1.16534
2017-11-10 13:07:33.978,1.16533,1.16534
2017-11-10 13:07:34.161,1.16533,1.16533
2017-11-10 13:07:35.974,1.16533,1.16534
2017-11-10 13:07:36.174,1.16533,1.16533
2017-11-10 13:07:36.503,1.16533,1.1653200000000001
2017-11-10 13:07:36.517,1.1653200000000001,1.1653200000000001
2017-11-10 13:07:37.192,1.1653200000000001,1.16531
2017-11-10 13:07:37.199,1.1653200000000001,1.1653200000000001
2017-11-10 13:07:40.367,1.1653200000000001,1.16531
2017-11-10 13:07:40.374,1.1653200000000001,1.1653
2017-11-10 13:07:40.379,1.1653,1.1653
2017-11-10 13:07:40.418,1.16529,1.1653
2017-11-10 13:07:40.449,1.1652799999999999,1.1653
2017-11-10 13:07:40.455,1.1652799999999999,1.16529
2017-11-10 13:07:40.753,1.1652799999999999,1.16527
2017-11-10 13:07:40.773,1.16526,1.16527
2017-11-10 13:07:40.808,1.16526,1.1652799999999999
2017-11-10 13:07:40.857,1.16526,1.16527
2017-11-10 13:07:41.300,1.16527,1.16527
2017-11-10 13:07:41.306,1.1652799999999999,1.16527
2017-11-10 13:07:41.310,1.1652799999999999,1.1652799999999999
2017-11-10 13:07:41.502,1.1652799999999999,1.16527
2017-11-10 13:07:41.554,1.16526,1.16527
2017-11-10 13:07:42.905,1.1652799999999999,1.1652799999999999
2017-11-10 13:07:43.003,1.1652799999999999,1.16529
2017-11-10 13:07:43.116,1.1652799999999999,1.1652799999999999
2017-11-10 13:07:43.501,1.16526,1.1652799999999999
2017-11-10 13:07:43.717,1.16526,1.16527
2017-11-10 13:07:44.219,1.16526,1.1652799999999999
2017-11-10 13:07:44.516,1.1652799999999999,1.1652799999999999
2017-11-10 13:07:44.756,1.16527,1.1652799999999999
2017-11-10 13:07:44.853,1.16527,1.16527
2017-11-10 13:07:45.255,1.16526,1.16527
2017-11-10 13:07:47.860,1.16527,1.16527
2017-11-10 13:07:47.874,1.16526,1.16527
2017-11-10 13:07:48.633,1.16527,1.16527
2017-11-10 13:07:48.639,1.1652799999999999,1.16527
2017-11-10 13:07:48.686,1.16527,1.16527
2017-11-10 13:07:48.981,1.16526,1.16527
2017-11-10 13:07:49.209,1.16526,1.16526
2017-11-10 13:07:49.962,1.16526,1.16527
2017-11-10 13:07:50.483,1.16525,1.16527
2017-11-10 13:07:51.484,1.16526,1.16527
2017-11-10 13:07:51.763,1.16525,1.16527
2017-11-10 13:07:51.899,1.16525,1.16526
2017-11-10 13:07:55.289,1.16525,1.16525
2017-11-10 13:07:55.458,1.16525,1.16524
2017-11-10 13:07:55.494,1.16524,1.16524
2017-11-10 13:07:55.547,1.16524,1.16525
2017-11-10 13:07:56.304,1.16524,1.16524
2017-11-10 13:07:56.465,1.16523,1.16524
2017-11-10 13:07:57.466,1.16524,1.16524
2017-11-10 13:07:57.966,1.16523,1.16524
2017-11-10 13:08:00.562,1.16524,1.16524
2017-11-10 13:08:00.583,1.16523,1.16524
2017-11-10 13:08:05.076,1.16523,1.16523
2017-11-10 13:08:05.085,1.1652200000000001,1.16523
2017-11-10 13:08:05.091,1.1652200000000001,1.1652200000000001
2017-11-10 13:08:05.097,1.16523,1.1652200000000001
2017-11-10 13:08:05.105,1.1652200000000001,1.1652200000000001
2017-11-10 13:08:05.606,1.16521,1.1652200000000001
2017-11-10 13:08:06.910,1.1652200000000001,1.1652200000000001
2017-11-10 13:08:06.915,1.16524,1.1652200000000001
2017-11-10 13:08:06.920,1.16524,1.16523
2017-11-10 13:08:06.927,1.1652200000000001,1.16523
2017-11-10 13:08:06.939,1.16524,1.16523
2017-11-10 13:08:06.945,1.16526,1.16523
2017-11-10 13:08:06.948,1.16526,1.16524
2017-11-10 13:08:06.950,1.16524,1.16524
2017-11-10 13:08:06.955,1.16524,1.16525
2017-11-10 13:08:06.988,1.16526,1.16525
2017-11-10 13:08:06.994,1.16525,1.16525
2017-11-10 13:08:07.002,1.16526,1.16525
2017-11-10 13:08:07.010,1.16527,1.16526
2017-11-10 13:08:07.017,1.16527,1.1652799999999999
2017-11-10 13:08:07.255,1.1652799999999999,1.1652799999999999
2017-11-10 13:08:07.553,1.16527,1.1652799999999999
2017-11-10 13:08:12.705,1.16527,1.16527
2017-11-10 13:08:12.712,1.16527,1.16526
2017-11-10 13:08:12.714,1.16526,1.16526
2017-11-10 13:08:12.719,1.16526,1.16527
2017-11-10 13:08:12.749,1.16525,1.16527
2017-11-10 13:08:12.760,1.16525,1.16526
2017-11-10 13:08:12.815,1.16525,1.16525
2017-11-10 13:08:12.819,1.16524,1.16525
2017-11-10 13:08:13.931,1.16523,1.16525
2017-11-10 13:08:18.104,1.16524,1.16525
2017-11-10 13:08:19.051,1.16524,1.16524
2017-11-10 13:08:19.062,1.16523,1.16524
2017-11-10 13:08:19.313,1.16524,1.16524
2017-11-10 13:08:20.056,1.16524,1.16523
2017-11-10 13:08:20.063,1.16523,1.16523
2017-11-10 13:08:28.533,1.16523,1.1652200000000001
2017-11-10 13:08:28.567,1.16523,1.16523
2017-11-10 13:08:28.615,1.16523,1.1652200000000001
2017-11-10 13:08:28.639,1.16523,1.16523
2017-11-10 13:08:28.731,1.16524,1.16523
2017-11-10 13:08:39.155,1.16523,1.16523
2017-11-10 13:08:39.177,1.1652200000000001,1.16523
2017-11-10 13:08:39.181,1.16523,1.16523
2017-11-10 13:08:46.841,1.16523,1.16524
2017-11-10 13:08:46.849,1.16524,1.16524
2017-11-10 13:08:48.845,1.16524,1.16523
2017-11-10 13:08:55.441,1.16523,1.16523
2017-11-10 13:09:01.017,1.16524,1.16523
2017-11-10 13:09:01.070,1.16524,1.16524
2017-11-10 13:09:01.530,1.16526,1.16524
2017-11-10 13:09:01.539,1.16525,1.16525
2017-11-10 13:09:01.555,1.16525,1.16526
2017-11-10 13:09:01.563,1.16526,1.16526
2017-11-10 13:09:01.597,1.16525,1.16526
2017-11-10 13:09:01.610,1.16526,1.16526
2017-11-10 13:09:02.355,1.16526,1.16525
2017-11-10 13:09:03.876,1.16524,1.16525
2017-11-10 13:09:04.418,1.16524,1.16524
2017-11-10 13:09:04.464,1.16524,1.16523
2017-11-10 13:09:04.491,1.1652200000000001,1.16523
2017-11-10 13:09:08.502,1.1652200000000001,1.1652200000000001
2017-11-10 13:09:08.582,1.1652200000000001,1.16521
2017-11-10 13:09:11.699,1.1652200000000001,1.1652200000000001
2017-11-10 13:09:25.976,1.16523,1.1652200000000001
2017-11-10 13:09:26.025,1.1652200000000001,1.1652200000000001
2017-11-10 13:09:26.041,1.16523,1.1652200000000001
2017-11-10 13:09:26.054,1.1652200000000001,1.1652200000000001
2017-11-10 13:09:26.085,1.16523,1.1652200000000001
2017-11-10 13:09:26.132,1.1652200000000001,1.1652200000000001
2017-11-10 13:09:26.145,1.16523,1.1652200000000001
2017-11-10 13:09:26.161,1.1652200000000001,1.1652200000000001
2017-11-10 13:09:35.981,1.16521,1.1652200000000001
2017-11-10 13:09:36.047,1.1652,1.1652200000000001
2017-11-10 13:09:36.117,1.16521,1.1652200000000001
2017-11-10 13:09:36.990,1.16521,1.16521
2017-11-10 13:09:37.012,1.1652,1.16521
2017-11-10 13:09:37.486,1.16521,1.16521
2017-11-10 13:09:37.501,1.1652200000000001,1.16521
2017-11-10 13:09:37.529,1.1652200000000001,1.1652200000000001
2017-11-10 13:09:37.569,1.16523,1.1652200000000001
2017-11-10 13:09:37.727,1.1652200000000001,1.1652200000000001
2017-11-10 13:09:40.992,1.16523,1.1652200000000001
2017-11-10 13:09:41.121,1.1652200000000001,1.1652200000000001
2017-11-10 13:09:41.130,1.16521,1.1652200000000001
2017-11-10 13:09:41.138,1.1652200000000001,1.1652200000000001
2017-11-10 13:09:41.144,1.16521,1.1652200000000001
2017-11-10 13:09:41.149,1.16521,1.16523
2017-11-10 13:09:41.588,1.1652200000000001,1.16523
2017-11-10 13:09:41.814,1.16523,1.16523
2017-11-10 13:09:41.856,1.1652200000000001,1.16523
2017-11-10 13:09:42.239,1.16521,1.16523
2017-11-10 13:09:42.257,1.1652200000000001,1.16523
2017-11-10 13:09:42.288,1.16521,1.16523
2017-11-10 13:09:42.296,1.1652200000000001,1.16523
2017-11-10 13:09:42.312,1.16521,1.16523
2017-11-10 13:09:42.342,1.1652200000000001,1.16523
2017-11-10 13:09:43.364,1.16523,1.16523
2017-11-10 13:09:43.403,1.1652200000000001,1.16523
2017-11-10 13:09:50.010,1.16521,1.16523
2017-11-10 13:09:50.018,1.16521,1.1652200000000001
2017-11-10 13:09:50.059,1.1652200000000001,1.1652200000000001
2017-11-10 13:09:50.294,1.16521,1.1652200000000001
2017-11-10 13:09:50.600,1.1652200000000001,1.1652200000000001
2017-11-10 13:09:50.789,1.16521,1.1652200000000001
2017-11-10 13:09:53.006,1.1652,1.1652200000000001
2017-11-10 13:09:53.109,1.16521,1.1652200000000001
2017-11-10 13:09:53.167,1.1652,1.1652200000000001
2017-11-10 13:09:53.203,1.16521,1.1652200000000001
2017-11-10 13:09:53.239,1.16521,1.16521
2017-11-10 13:09:55.512,1.1652,1.16521
2017-11-10 13:09:55.800,1.16521,1.16521
2017-11-10 13:09:58.056,1.16521,1.1652200000000001
2017-11-10 13:09:58.132,1.1652200000000001,1.1652200000000001
2017-11-10 13:09:58.192,1.16521,1.1652200000000001
2017-11-10 13:09:58.398,1.1652200000000001,1.1652200000000001
2017-11-10 13:09:58.522,1.16521,1.1652200000000001
2017-11-10 13:10:01.970,1.16521,1.16521
2017-11-10 13:10:09.122,1.1652200000000001,1.16521
2017-11-10 13:10:09.127,1.1652200000000001,1.1652200000000001
2017-11-10 13:10:09.153,1.16521,1.1652200000000001
2017-11-10 13:10:09.382,1.1652200000000001,1.1652200000000001
2017-11-10 13:10:09.400,1.16521,1.1652200000000001
2017-11-10 13:10:09.835,1.1652200000000001,1.1652200000000001
2017-11-10 13:10:09.902,1.16521,1.1652200000000001
2017-11-10 13:10:09.974,1.1652200000000001,1.1652200000000001
2017-11-10 13:10:09.993,1.16521,1.1652200000000001
2017-11-10 13:10:10.023,1.1652200000000001,1.1652200000000001
2017-11-10 13:10:10.403,1.16521,1.1652200000000001
2017-11-10 13:10:10.549,1.1652200000000001,1.1652200000000001
2017-11-10 13:10:10.757,1.1652200000000001,1.16524
2017-11-10 13:10:11.011,1.1652200000000001,1.16523
2017-11-10 13:10:12.922,1.16523,1.16523
2017-11-10 13:10:12.931,1.1652200000000001,1.16523
2017-11-10 13:10:15.097,1.1652200000000001,1.1652200000000001
2017-11-10 13:10:15.136,1.1652200000000001,1.16523
2017-11-10 13:10:18.152,1.16523,1.16523
2017-11-10 13:10:18.336,1.16525,1.16523
2017-11-10 13:10:18.342,1.16526,1.16523
2017-11-10 13:10:18.349,1.16526,1.16524
2017-11-10 13:10:18.351,1.16525,1.16524
2017-11-10 13:10:18.357,1.16525,1.16525
2017-11-10 13:10:18.364,1.16526,1.16525
2017-11-10 13:10:18.398,1.16527,1.16525
2017-11-10 13:10:18.421,1.16527,1.16527
2017-11-10 13:10:18.591,1.16527,1.1652799999999999
2017-11-10 13:10:21.556,1.16527,1.16529
2017-11-10 13:10:21.585,1.1652799999999999,1.1652799999999999
2017-11-10 13:10:21.597,1.1652799999999999,1.16529
2017-11-10 13:10:21.602,1.16527,1.16529
2017-11-10 13:10:21.604,1.16527,1.1652799999999999
2017-11-10 13:10:21.609,1.16527,1.16527
2017-11-10 13:10:21.625,1.16526,1.16527
2017-11-10 13:10:21.686,1.16526,1.16526
2017-11-10 13:10:23.700,1.16527,1.16526
2017-11-10 13:10:23.734,1.16527,1.16527
2017-11-10 13:10:23.775,1.16527,1.1652799999999999
2017-11-10 13:10:25.672,1.16527,1.16527
2017-11-10 13:10:32.834,1.16525,1.16526
2017-11-10 13:10:32.947,1.16524,1.16526
2017-11-10 13:10:32.961,1.16524,1.16525
2017-11-10 13:10:33.014,1.16524,1.16524
2017-11-10 13:10:33.023,1.16523,1.16524
2017-11-10 13:10:33.108,1.16523,1.16523
2017-11-10 13:10:33.857,1.16523,1.16524
2017-11-10 13:10:37.618,1.16524,1.16524
2017-11-10 13:10:38.392,1.16526,1.16524
2017-11-10 13:10:38.397,1.16526,1.16525
2017-11-10 13:10:38.403,1.16526,1.16526
2017-11-10 13:10:38.489,1.16526,1.16527
2017-11-10 13:10:39.031,1.16527,1.16527
2017-11-10 13:10:39.150,1.16526,1.16527
2017-11-10 13:10:39.982,1.16527,1.16527
2017-11-10 13:10:40.679,1.16526,1.16527
2017-11-10 13:10:42.110,1.16527,1.16527
2017-11-10 13:10:42.462,1.16526,1.16527
2017-11-10 13:10:42.667,1.16527,1.16527
2017-11-10 13:10:42.717,1.1652799999999999,1.16527
2017-11-10 13:10:42.752,1.1652799999999999,1.1652799999999999
2017-11-10 13:10:42.827,1.1652799999999999,1.16529
2017-11-10 13:10:42.869,1.1653,1.16529
2017-11-10 13:10:42.874,1.1653,1.1653
2017-11-10 13:10:43.352,1.1653,1.16531
2017-11-10 13:10:43.404,1.16531,1.16531
2017-11-10 13:10:43.409,1.1653200000000001,1.16531
2017-11-10 13:10:43.415,1.1653200000000001,1.1653200000000001
2017-11-10 13:10:43.499,1.1653200000000001,1.16533
2017-11-10 13:10:44.070,1.1653200000000001,1.1653200000000001
2017-11-10 13:10:44.094,1.1653200000000001,1.16533
2017-11-10 13:10:44.380,1.1653200000000001,1.16534
2017-11-10 13:10:44.540,1.16533,1.16534
2017-11-10 13:10:44.667,1.1653200000000001,1.16534
2017-11-10 13:10:45.262,1.16533,1.16534
2017-11-10 13:10:46.211,1.16533,1.16535
2017-11-10 13:10:49.281,1.16533,1.16534
2017-11-10 13:10:49.610,1.16533,1.16535
2017-11-10 13:10:50.320,1.16534,1.16535
2017-11-10 13:10:51.628,1.16534,1.16534
2017-11-10 13:10:51.902,1.16534,1.16535
2017-11-10 13:10:53.757,1.16534,1.16534
2017-11-10 13:10:54.073,1.16533,1.16534
2017-11-10 13:10:54.097,1.16534,1.16534
2017-11-10 13:10:54.118,1.16533,1.16534
2017-11-10 13:10:54.959,1.16533,1.16535
2017-11-10 13:10:55.953,1.16534,1.16535
2017-11-10 13:10:55.959,1.16535,1.16535
2017-11-10 13:10:55.970,1.16536,1.16535
2017-11-10 13:10:55.973,1.16535,1.16535
2017-11-10 13:10:55.981,1.16535,1.16536
2017-11-10 13:10:55.992,1.16535,1.16537
2017-11-10 13:10:56.033,1.16535,1.16536
2017-11-10 13:10:56.047,1.16535,1.16537
2017-11-10 13:10:56.052,1.16535,1.16536
2017-11-10 13:10:56.110,1.16536,1.16537
2017-11-10 13:10:56.435,1.16536,1.16536
2017-11-10 13:10:56.536,1.16536,1.16537
2017-11-10 13:10:58.684,1.16537,1.16537
2017-11-10 13:11:01.160,1.16537,1.16539
2017-11-10 13:11:01.929,1.1653799999999999,1.16539
2017-11-10 13:11:04.320,1.1653799999999999,1.1653799999999999
2017-11-10 13:11:04.412,1.1653799999999999,1.16539
2017-11-10 13:11:04.814,1.1653799999999999,1.1653799999999999
2017-11-10 13:11:04.822,1.1653799999999999,1.16537
2017-11-10 13:11:04.826,1.16537,1.16537
2017-11-10 13:11:04.832,1.16537,1.16536
2017-11-10 13:11:04.834,1.16537,1.16537
2017-11-10 13:11:04.913,1.16537,1.16536
2017-11-10 13:11:04.925,1.16537,1.16537
2017-11-10 13:11:05.018,1.1653799999999999,1.16537
2017-11-10 13:11:05.292,1.1653799999999999,1.1653799999999999
2017-11-10 13:11:09.572,1.16537,1.1653799999999999
2017-11-10 13:11:09.581,1.16537,1.16537
2017-11-10 13:11:09.593,1.16537,1.16536
2017-11-10 13:11:09.602,1.16536,1.16536
2017-11-10 13:11:09.716,1.16536,1.16535
2017-11-10 13:11:09.752,1.16536,1.16536
2017-11-10 13:11:09.772,1.16535,1.16536
2017-11-10 13:11:10.492,1.16535,1.16535
2017-11-10 13:11:11.388,1.16535,1.16534
2017-11-10 13:11:11.889,1.16534,1.16534
2017-11-10 13:11:13.296,1.16534,1.16535
2017-11-10 13:11:14.430,1.16536,1.16535
2017-11-10 13:11:14.436,1.16536,1.16536
2017-11-10 13:11:14.483,1.16535,1.16537
2017-11-10 13:11:14.510,1.16536,1.16537
2017-11-10 13:11:14.767,1.16535,1.16537
2017-11-10 13:11:14.773,1.16536,1.16537
2017-11-10 13:11:14.952,1.16536,1.1653799999999999
2017-11-10 13:11:15.061,1.16536,1.16537
2017-11-10 13:11:16.085,1.16536,1.16536
2017-11-10 13:11:17.080,1.16535,1.16536
2017-11-10 13:11:17.096,1.16536,1.16537
2017-11-10 13:11:17.128,1.16537,1.16537
2017-11-10 13:11:17.189,1.16537,1.1653799999999999
2017-11-10 13:11:17.231,1.1653799999999999,1.1653799999999999
2017-11-10 13:11:17.927,1.1653799999999999,1.16539
2017-11-10 13:11:18.122,1.1653799999999999,1.1653799999999999
2017-11-10 13:11:19.051,1.1653799999999999,1.16539
2017-11-10 13:11:19.361,1.1653799999999999,1.1653799999999999
2017-11-10 13:11:19.401,1.16536,1.1653799999999999
2017-11-10 13:11:21.421,1.16536,1.16537
2017-11-10 13:11:22.388,1.16536,1.16536
2017-11-10 13:11:24.583,1.16536,1.16535
2017-11-10 13:11:24.605,1.16534,1.16535
2017-11-10 13:11:26.836,1.16534,1.16534
2017-11-10 13:11:28.327,1.16534,1.16533
2017-11-10 13:11:29.642,1.16536,1.16533
2017-11-10 13:11:29.647,1.16534,1.16534
2017-11-10 13:11:29.653,1.16534,1.16535
2017-11-10 13:11:29.857,1.16535,1.16535
2017-11-10 13:11:29.861,1.16534,1.16535
2017-11-10 13:11:30.266,1.16533,1.16535
2017-11-10 13:11:30.438,1.16533,1.16534
2017-11-10 13:11:30.953,1.16533,1.16535
2017-11-10 13:11:31.008,1.16533,1.16533
2017-11-10 13:11:31.149,1.1653200000000001,1.16533
2017-11-10 13:11:33.877,1.1653200000000001,1.1653200000000001
2017-11-10 13:11:34.911,1.1653200000000001,1.16533
2017-11-10 13:11:35.397,1.1653200000000001,1.1653200000000001
2017-11-10 13:11:42.683,1.1653,1.1653200000000001
2017-11-10 13:11:42.689,1.1653,1.16531
2017-11-10 13:11:42.694,1.1653,1.1653
2017-11-10 13:11:42.777,1.1653,1.16529
2017-11-10 13:11:42.800,1.1652799999999999,1.16529
2017-11-10 13:11:42.827,1.1652799999999999,1.1653
2017-11-10 13:11:42.834,1.1652799999999999,1.16529
2017-11-10 13:11:42.843,1.1652799999999999,1.1652799999999999
2017-11-10 13:11:43.109,1.16527,1.1652799999999999
2017-11-10 13:11:43.169,1.16527,1.16527
2017-11-10 13:11:43.196,1.16526,1.16527
2017-11-10 13:11:43.210,1.16525,1.16527
2017-11-10 13:11:43.277,1.16525,1.16526
2017-11-10 13:11:45.002,1.16524,1.16525
2017-11-10 13:11:45.127,1.16524,1.16524
2017-11-10 13:11:45.226,1.16524,1.16525
2017-11-10 13:11:46.334,1.16524,1.16524
2017-11-10 13:11:47.032,1.16523,1.16524
2017-11-10 13:11:50.124,1.1652200000000001,1.16524
2017-11-10 13:11:52.504,1.16523,1.16524
2017-11-10 13:11:55.241,1.16524,1.16524
2017-11-10 13:11:55.246,1.16524,1.16525
2017-11-10 13:11:55.253,1.16524,1.16526
2017-11-10 13:11:55.258,1.16525,1.16526
2017-11-10 13:11:55.279,1.16526,1.16526
2017-11-10 13:11:55.303,1.16526,1.16527
2017-11-10 13:11:55.331,1.16527,1.16527
2017-11-10 13:11:55.356,1.16527,1.1652799999999999
2017-11-10 13:11:56.624,1.16527,1.16529
2017-11-10 13:11:57.893,1.1652799999999999,1.16529
2017-11-10 13:11:59.044,1.1652799999999999,1.1652799999999999
2017-11-10 13:11:59.240,1.1652799999999999,1.16529
2017-11-10 13:11:59.313,1.16527,1.16529
2017-11-10 13:12:00.018,1.16527,1.1652799999999999
2017-11-10 13:12:00.047,1.1652799999999999,1.1652799999999999
2017-11-10 13:12:00.270,1.1652799999999999,1.16529
2017-11-10 13:12:00.669,1.1652799999999999,1.1652799999999999
2017-11-10 13:12:00.755,1.16527,1.1652799999999999
2017-11-10 13:12:00.873,1.16527,1.16529
2017-11-10 13:12:00.921,1.1652799999999999,1.16529
2017-11-10 13:12:07.442,1.1652799999999999,1.1652799999999999
2017-11-10 13:12:07.512,1.1652799999999999,1.16529
2017-11-10 13:12:07.823,1.1652799999999999,1.1652799999999999
2017-11-10 13:12:07.922,1.1652799999999999,1.16529
2017-11-10 13:12:07.991,1.1652799999999999,1.1652799999999999
2017-11-10 13:12:08.031,1.1652799999999999,1.16529
2017-11-10 13:12:08.961,1.1652799999999999,1.1653
2017-11-10 13:12:09.005,1.16529,1.1653
2017-11-10 13:12:09.022,1.1653,1.1653
2017-11-10 13:12:09.028,1.1653,1.16531
2017-11-10 13:12:09.060,1.16531,1.16531
2017-11-10 13:12:09.065,1.16531,1.1653200000000001
2017-11-10 13:12:09.069,1.1653200000000001,1.1653200000000001
2017-11-10 13:12:09.095,1.16531,1.1653200000000001
2017-11-10 13:12:09.097,1.1653200000000001,1.1653200000000001
2017-11-10 13:12:09.099,1.16531,1.1653200000000001
2017-11-10 13:12:09.101,1.16531,1.16533
2017-11-10 13:12:09.107,1.1653200000000001,1.16533
2017-11-10 13:12:09.137,1.1653200000000001,1.16534
2017-11-10 13:12:09.162,1.1653200000000001,1.16533
2017-11-10 13:12:09.204,1.1653200000000001,1.16534
2017-11-10 13:12:09.216,1.16533,1.16534
2017-11-10 13:12:14.442,1.16534,1.16534
2017-11-10 13:12:14.485,1.16534,1.16535
2017-11-10 13:12:20.372,1.16534,1.16534
2017-11-10 13:12:20.943,1.16534,1.16535
2017-11-10 13:12:21.562,1.16534,1.16534
2017-11-10 13:12:22.283,1.16534,1.16535
2017-11-10 13:12:23.224,1.16534,1.16534
2017-11-10 13:12:25.475,1.16533,1.16534
2017-11-10 13:12:25.621,1.16533,1.16535
2017-11-10 13:12:26.300,1.16534,1.16535
2017-11-10 13:12:26.773,1.16535,1.16535
2017-11-10 13:12:31.686,1.16535,1.16536
2017-11-10 13:12:33.125,1.16535,1.16537
2017-11-10 13:12:33.267,1.16535,1.16536
2017-11-10 13:12:38.409,1.16535,1.16537
2017-11-10 13:12:38.496,1.16537,1.16537
2017-11-10 13:12:38.571,1.16537,1.1653799999999999
2017-11-10 13:12:38.584,1.1653799999999999,1.1653799999999999
2017-11-10 13:12:38.662,1.16537,1.1653799999999999
2017-11-10 13:12:41.466,1.16537,1.16539
2017-11-10 13:12:42.257,1.16537,1.1653799999999999
2017-11-10 13:12:43.064,1.16537,1.16539
2017-11-10 13:12:44.257,1.1653799999999999,1.16539
2017-11-10 13:12:44.280,1.16539,1.16539
2017-11-10 13:12:44.295,1.16539,1.1654
2017-11-10 13:12:44.316,1.16539,1.16541
2017-11-10 13:12:44.364,1.16539,1.1654
2017-11-10 13:12:44.378,1.16539,1.16541
2017-11-10 13:12:44.513,1.1654,1.16541
2017-11-10 13:12:44.519,1.1654200000000001,1.16541
2017-11-10 13:12:44.524,1.1654200000000001,1.1654200000000001
2017-11-10 13:12:44.531,1.16541,1.1654200000000001
2017-11-10 13:12:44.565,1.1654200000000001,1.1654200000000001
2017-11-10 13:12:44.581,1.1654200000000001,1.16543
2017-11-10 13:12:44.610,1.1654200000000001,1.16544
2017-11-10 13:12:44.908,1.16543,1.16544
2017-11-10 13:12:45.316,1.16543,1.16545
2017-11-10 13:12:53.156,1.16544,1.16545
2017-11-10 13:12:53.208,1.16545,1.16545
2017-11-10 13:12:54.282,1.16545,1.16546
2017-11-10 13:12:58.664,1.16545,1.16545
2017-11-10 13:12:58.802,1.16545,1.16546
2017-11-10 13:12:59.123,1.16545,1.16545
2017-11-10 13:12:59.997,1.16545,1.16546
2017-11-10 13:13:02.067,1.16546,1.16546
2017-11-10 13:13:02.084,1.16545,1.16546
2017-11-10 13:13:08.605,1.16546,1.16546
2017-11-10 13:13:08.620,1.16545,1.16546
2017-11-10 13:13:25.262,1.16546,1.16546
2017-11-10 13:13:35.444,1.16546,1.16547
2017-11-10 13:13:35.763,1.16547,1.16547
2017-11-10 13:13:35.775,1.1654799999999998,1.16547
2017-11-10 13:13:35.779,1.16547,1.16547
2017-11-10 13:13:35.886,1.16547,1.1654799999999998
2017-11-10 13:13:36.022,1.16547,1.16547
2017-11-10 13:13:36.120,1.16547,1.1654799999999998
2017-11-10 13:13:36.849,1.16547,1.16549
2017-11-10 13:13:37.131,1.16547,1.1654799999999998
2017-11-10 13:13:37.479,1.1654799999999998,1.1654799999999998
2017-11-10 13:13:37.843,1.1654799999999998,1.16547
2017-11-10 13:13:37.848,1.1654799999999998,1.16545
2017-11-10 13:13:37.855,1.16547,1.16545
2017-11-10 13:13:37.881,1.16547,1.16547
2017-11-10 13:13:37.918,1.16547,1.1654799999999998
2017-11-10 13:13:37.926,1.16546,1.1654799999999998
2017-11-10 13:13:37.931,1.16547,1.1654799999999998
2017-11-10 13:13:38.024,1.16547,1.16549
2017-11-10 13:13:38.037,1.16547,1.1654799999999998
2017-11-10 13:13:38.094,1.1654799999999998,1.16549
2017-11-10 13:13:38.104,1.16547,1.16549
