Date,Time,OpenBid,HighBid,LowBid,CloseBid,OpenAsk,HighAsk,LowAsk,CloseAsk,TotalTicks
6/24/2012,21:00:00,1.25669,1.25669,1.24706,1.25033,1.25736,1.25736,1.24721,1.25051,91710
6/25/2012,21:00:00,1.25033,1.25301,1.24414,1.24898,1.25051,1.25314,1.24428,1.24994,106349
6/26/2012,21:00:00,1.24898,1.25077,1.24449,1.24669,1.24994,1.2509,1.24461,1.24691,94284
6/27/2012,21:00:00,1.24669,1.25237,1.24068,1.24428,1.24691,1.25253,1.2408,1.24445,119691
6/28/2012,21:00:00,1.24428,1.26922,1.24322,1.26542,1.24445,1.26936,1.24338,1.26648,151800
7/1/2012,21:00:00,1.26542,1.26775,1.25676,1.25733,1.26648,1.26882,1.2569,1.2579,92969
7/2/2012,21:00:00,1.25733,1.26268,1.25587,1.26068,1.2579,1.26282,1.25602,1.26085,76190
7/3/2012,21:00:00,1.26068,1.26071,1.25075,1.25251,1.26085,1.26098,1.25088,1.25282,63863
7/4/2012,21:00:00,1.25251,1.25381,1.23633,1.23903,1.25282,1.25394,1.23647,1.23914,106514
7/5/2012,21:00:00,1.23903,1.24008,1.22596,1.22847,1.23914,1.24024,1.2261,1.22899,89122
7/8/2012,21:00:00,1.22847,1.23237,1.22552,1.23118,1.22899,1.23253,1.22568,1.23135,78409
7/9/2012,21:00:00,1.23118,1.23332,1.22346,1.22493,1.23135,1.23345,1.22362,1.2251,85981
7/10/2012,21:00:00,1.22493,1.22963,1.22122,1.22383,1.2251,1.22976,1.22136,1.22406,84843
7/11/2012,21:00:00,1.22383,1.22479,1.21662,1.22025,1.22406,1.22497,1.21675,1.22042,87605
7/12/2012,21:00:00,1.22025,1.22561,1.21617,1.22436,1.22042,1.22575,1.21631,1.22522,82214
7/15/2012,21:00:00,1.22436,1.22903,1.21783,1.22708,1.22522,1.22909,1.21798,1.22737,35517
7/16/2012,21:00:00,1.22708,1.23164,1.21813,1.22933,1.22737,1.23178,1.21826,1.2295,90106
7/17/2012,21:00:00,1.22933,1.23058,1.22164,1.22823,1.2295,1.23072,1.22178,1.22844,90321
7/18/2012,21:00:00,1.22823,1.2324,1.22286,1.22794,1.22844,1.2325,1.22299,1.22824,100912
7/19/2012,21:00:00,1.22794,1.22824,1.21438,1.21507,1.22824,1.2288,1.21451,1.21627,94183
7/22/2012,21:00:00,1.21507,1.21507,1.20666,1.21155,1.21627,1.21627,1.2068,1.21177,104896
7/23/2012,21:00:00,1.21155,1.21376,1.20417,1.20597,1.21177,1.21389,1.20429,1.20637,106491
7/24/2012,21:00:00,1.20597,1.21698,1.2053,1.21573,1.20637,1.21713,1.20543,1.21577,116023
7/25/2012,21:00:00,1.21573,1.23289,1.2117,1.22804,1.21577,1.23301,1.21181,1.22843,133240
7/26/2012,21:00:00,1.22804,1.23895,1.22411,1.23152,1.22843,1.23906,1.22423,1.23258,140019
7/29/2012,21:00:00,1.23152,1.23152,1.22247,1.22595,1.23258,1.23258,1.22259,1.22609,103997
7/30/2012,21:00:00,1.22595,1.23297,1.22482,1.23035,1.22609,1.23306,1.22496,1.23052,108811
7/31/2012,21:00:00,1.23035,1.23359,1.22176,1.2224,1.23052,1.23373,1.22188,1.22257,102924
8/1/2012,21:00:00,1.2224,1.24046,1.21332,1.21793,1.22257,1.24059,1.21342,1.21809,143501
8/2/2012,21:00:00,1.21793,1.23918,1.21663,1.23843,1.21809,1.2393,1.21676,1.23909,116726
8/5/2012,21:00:00,1.23843,1.24426,1.23411,1.23988,1.23909,1.24444,1.23424,1.24017,98436
8/6/2012,21:00:00,1.23988,1.24414,1.23754,1.2398,1.24017,1.24427,1.23766,1.24021,88459
8/7/2012,21:00:00,1.2398,1.24017,1.23262,1.2364,1.24021,1.24066,1.23275,1.23669,87779
8/8/2012,21:00:00,1.2364,1.23869,1.22663,1.23029,1.23669,1.23879,1.22675,1.23078,91546
8/9/2012,21:00:00,1.23029,1.23163,1.22409,1.22866,1.23078,1.23174,1.22422,1.22909,82314
8/12/2012,21:00:00,1.22866,1.2373,1.22603,1.23297,1.22909,1.23743,1.22619,1.23353,79193
8/13/2012,21:00:00,1.23297,1.23851,1.23164,1.23187,1.23353,1.23863,1.23179,1.23258,83256
8/14/2012,21:00:00,1.23187,1.23429,1.22636,1.2288,1.23258,1.23444,1.2265,1.22936,61766
8/15/2012,21:00:00,1.2288,1.23722,1.22553,1.23523,1.22936,1.23735,1.22567,1.23593,81167
8/16/2012,21:00:00,1.23523,1.23815,1.22883,1.23295,1.23593,1.2383,1.22894,1.2336,76773
8/19/2012,21:00:00,1.23295,1.23684,1.22948,1.23433,1.2336,1.23696,1.22962,1.23487,69409
8/20/2012,21:00:00,1.23433,1.2487,1.23401,1.24693,1.23487,1.24883,1.23437,1.24744,90322
8/21/2012,21:00:00,1.24693,1.25379,1.24307,1.25261,1.24744,1.2539,1.2432,1.25322,91833
8/22/2012,21:00:00,1.25261,1.25889,1.25229,1.25614,1.25322,1.25902,1.25245,1.25682,99832
8/23/2012,21:00:00,1.25614,1.25687,1.24809,1.2511,1.25682,1.25697,1.24822,1.25139,90423
8/26/2012,21:00:00,1.2511,1.25353,1.24896,1.24961,1.25139,1.25365,1.24907,1.25006,61274
8/27/2012,21:00:00,1.24961,1.2576,1.24648,1.25622,1.25006,1.25772,1.24663,1.25662,89657
8/28/2012,21:00:00,1.25622,1.25728,1.25181,1.25271,1.25662,1.25741,1.25193,1.25325,77367
8/29/2012,21:00:00,1.25271,1.25636,1.24867,1.25036,1.25325,1.25645,1.2488,1.25089,77812
8/30/2012,21:00:00,1.25036,1.26369,1.2493,1.25669,1.25089,1.26382,1.24944,1.25799,114652
9/2/2012,21:00:00,1.25669,1.26105,1.25596,1.25842,1.25799,1.26121,1.25609,1.25972,59797
9/3/2012,21:00:00,1.25842,1.26272,1.25546,1.25624,1.25972,1.26284,1.25556,1.25686,87216
9/4/2012,21:00:00,1.25624,1.2624,1.25011,1.25989,1.25686,1.26251,1.25025,1.26028,107430
9/5/2012,21:00:00,1.25989,1.2651,1.25608,1.2629,1.26028,1.26526,1.25621,1.26328,116900
9/6/2012,21:00:00,1.2629,1.28163,1.26256,1.2816,1.26328,1.28192,1.26272,1.28189,112410
9/9/2012,21:00:00,1.2816,1.2816,1.27553,1.27572,1.28189,1.28189,1.27564,1.27595,78371
9/10/2012,21:00:00,1.27572,1.28709,1.27541,1.28537,1.27595,1.28721,1.27555,1.28554,99240
9/11/2012,21:00:00,1.28537,1.29361,1.28143,1.2898,1.28554,1.29373,1.28159,1.29006,131223
9/12/2012,21:00:00,1.2898,1.30016,1.28546,1.29864,1.29006,1.30025,1.28586,1.29893,119127
9/13/2012,21:00:00,1.29864,1.31682,1.29793,1.31292,1.29893,1.31697,1.29809,1.31318,125118
9/16/2012,21:00:00,1.31292,1.31714,1.30829,1.31153,1.31318,1.31728,1.30841,1.31171,97589
9/17/2012,21:00:00,1.31153,1.31201,1.30288,1.30464,1.31171,1.31237,1.30302,1.30486,103019
9/18/2012,21:00:00,1.30464,1.30844,1.29927,1.3048,1.30486,1.3086,1.2994,1.30492,101768
9/19/2012,21:00:00,1.3048,1.30585,1.29189,1.29671,1.30492,1.30598,1.29201,1.29688,110588
9/20/2012,21:00:00,1.29671,1.30472,1.29549,1.2979,1.29688,1.30487,1.29562,1.29808,117269
9/23/2012,21:00:00,1.2979,1.29887,1.28903,1.29296,1.29808,1.29922,1.28916,1.29307,78158
9/24/2012,21:00:00,1.29296,1.29702,1.28854,1.29001,1.29307,1.29715,1.2887,1.29026,100437
9/25/2012,21:00:00,1.29001,1.29121,1.28347,1.28713,1.29026,1.29136,1.2836,1.28714,93340
9/26/2012,21:00:00,1.28713,1.29279,1.2828,1.29112,1.28714,1.2929,1.28294,1.29128,110033
9/27/2012,21:00:00,1.29112,1.29593,1.28382,1.28557,1.29128,1.29602,1.28392,1.28579,116053
9/30/2012,21:00:00,1.28557,1.29385,1.28032,1.28868,1.28579,1.29393,1.28046,1.28886,93834
10/1/2012,21:00:00,1.28868,1.29674,1.28799,1.29199,1.28886,1.29686,1.28811,1.29215,82230
10/2/2012,21:00:00,1.29199,1.29366,1.28771,1.29049,1.29215,1.29379,1.28778,1.29067,82965
10/3/2012,21:00:00,1.29049,1.30311,1.29003,1.30168,1.29067,1.30323,1.29032,1.30193,94260
10/4/2012,21:00:00,1.30168,1.3071,1.29935,1.30326,1.30193,1.30722,1.29948,1.3033,84910
10/7/2012,21:00:00,1.30326,1.30326,1.2937,1.29677,1.3033,1.3033,1.29381,1.29695,66703
10/8/2012,21:00:00,1.29677,1.29907,1.28581,1.28828,1.29695,1.29913,1.28593,1.28847,92168
10/9/2012,21:00:00,1.28828,1.2913,1.28346,1.28716,1.28847,1.29138,1.28362,1.28754,84668
10/10/2012,21:00:00,1.28716,1.29513,1.28247,1.29263,1.28754,1.29523,1.28263,1.29272,85441
10/11/2012,21:00:00,1.29263,1.29912,1.29218,1.29533,1.29272,1.29926,1.29232,1.29555,78042
10/14/2012,21:00:00,1.29533,1.29783,1.28901,1.29485,1.29555,1.29794,1.28916,1.29502,73956
10/15/2012,21:00:00,1.29485,1.30604,1.29418,1.30524,1.29502,1.30615,1.29436,1.30554,83133
10/16/2012,21:00:00,1.30524,1.3139,1.30511,1.31183,1.30554,1.31402,1.30539,1.31203,89806
10/17/2012,21:00:00,1.31183,1.31282,1.30554,1.30659,1.31203,1.31293,1.30564,1.30679,82761
10/18/2012,21:00:00,1.30659,1.30764,1.30126,1.30213,1.30679,1.30779,1.30138,1.30236,77341
10/21/2012,21:00:00,1.30213,1.30829,1.30147,1.3058,1.30236,1.3084,1.30165,1.3059,70685
10/22/2012,21:00:00,1.3058,1.30748,1.29514,1.29848,1.3059,1.30761,1.29527,1.29861,80314
10/23/2012,21:00:00,1.29848,1.29961,1.29197,1.29729,1.29861,1.29975,1.29211,1.29745,86233
10/24/2012,21:00:00,1.29729,1.30225,1.29264,1.29321,1.29745,1.30237,1.29278,1.29333,83992
10/25/2012,21:00:00,1.29321,1.29556,1.28819,1.294,1.29333,1.29571,1.28833,1.29422,90466
10/28/2012,21:00:00,1.294,1.29451,1.28846,1.29023,1.29422,1.29479,1.28859,1.29045,56113
10/29/2012,21:00:00,1.29023,1.29831,1.28856,1.2958,1.29045,1.29842,1.28867,1.29599,54319
10/30/2012,21:00:00,1.2958,1.30199,1.2946,1.29579,1.29599,1.3021,1.29471,1.29599,79479
10/31/2012,21:00:00,1.29579,1.2982,1.29243,1.29414,1.29599,1.29833,1.29253,1.29432,74075
11/1/2012,21:00:00,1.29414,1.29501,1.28207,1.28377,1.29432,1.29523,1.2822,1.28392,93551
11/4/2012,22:00:00,1.28377,1.28419,1.27668,1.27946,1.28392,1.28432,1.27682,1.27963,75576
11/5/2012,22:00:00,1.27946,1.2826,1.27629,1.28132,1.27963,1.28272,1.27642,1.28149,79701
11/6/2012,22:00:00,1.28132,1.28758,1.27358,1.27703,1.28149,1.2877,1.2737,1.27732,113764
11/7/2012,22:00:00,1.27703,1.27799,1.27165,1.27464,1.27732,1.27819,1.27178,1.27489,94854
11/8/2012,22:00:00,1.27464,1.27895,1.26893,1.2714,1.27489,1.27907,1.26907,1.27163,92049
11/11/2012,22:00:00,1.2714,1.27388,1.2697,1.27073,1.27163,1.27396,1.26982,1.27094,52368
11/12/2012,22:00:00,1.27073,1.27279,1.26597,1.27031,1.27094,1.27292,1.26623,1.27053,85374
11/13/2012,22:00:00,1.27031,1.27786,1.26986,1.27342,1.27053,1.27793,1.2701,1.27358,81762
11/14/2012,22:00:00,1.27342,1.28016,1.27168,1.27801,1.27358,1.28028,1.27184,1.27821,80512
11/15/2012,22:00:00,1.27801,1.27843,1.26896,1.27418,1.27821,1.27855,1.26912,1.27438,81457
11/18/2012,22:00:00,1.27418,1.28203,1.27391,1.28119,1.27438,1.28206,1.27411,1.28143,68245
11/19/2012,22:00:00,1.28119,1.2829,1.27643,1.28164,1.28143,1.28305,1.27656,1.28186,78331
11/20/2012,22:00:00,1.28164,1.28329,1.27358,1.28285,1.28186,1.28341,1.27371,1.28305,78349
11/21/2012,22:00:00,1.28285,1.28983,1.28221,1.28828,1.28305,1.28995,1.28275,1.28855,59044
11/22/2012,22:00:00,1.28828,1.29904,1.28678,1.29761,1.28855,1.29915,1.28691,1.29789,67042
11/25/2012,22:00:00,1.29761,1.29842,1.29436,1.29711,1.29789,1.29852,1.2945,1.29729,71842
11/26/2012,22:00:00,1.29711,1.30082,1.29149,1.29418,1.29729,1.30093,1.29161,1.29439,86759
11/27/2012,22:00:00,1.29418,1.29528,1.28794,1.29491,1.29439,1.29562,1.28808,1.29556,83381
11/28/2012,22:00:00,1.29491,1.30138,1.29385,1.29773,1.29556,1.30149,1.29396,1.29792,75849
11/29/2012,22:00:00,1.29773,1.30273,1.29676,1.29849,1.29792,1.30282,1.29688,1.29875,83171
12/2/2012,22:00:00,1.29849,1.30754,1.29806,1.30516,1.29875,1.30764,1.29854,1.30535,76335
12/3/2012,22:00:00,1.30516,1.31078,1.30455,1.30948,1.30535,1.31091,1.30465,1.30967,77856
12/4/2012,22:00:00,1.30948,1.31262,1.30597,1.30658,1.30967,1.31272,1.30609,1.3067,79624
12/5/2012,22:00:00,1.30658,1.30861,1.29498,1.29687,1.3067,1.30872,1.29511,1.29695,85923
12/6/2012,22:00:00,1.29687,1.29733,1.28757,1.29266,1.29695,1.29734,1.2877,1.29286,79308
12/9/2012,22:00:00,1.29266,1.2946,1.28853,1.29398,1.29286,1.29472,1.28867,1.29415,65575
12/10/2012,22:00:00,1.29398,1.30143,1.29283,1.30051,1.29415,1.30155,1.29294,1.30071,66398
12/11/2012,22:00:00,1.30051,1.3097,1.29951,1.30732,1.30071,1.30981,1.29964,1.30749,72843
12/12/2012,22:00:00,1.30732,1.30998,1.30403,1.3076,1.30749,1.31011,1.30415,1.30784,73789
12/13/2012,22:00:00,1.3076,1.31728,1.30658,1.31607,1.30784,1.31738,1.3067,1.31629,80422
12/16/2012,22:00:00,1.31607,1.31866,1.31436,1.31619,1.31629,1.31977,1.31448,1.31639,72860
12/17/2012,22:00:00,1.31619,1.3238,1.31547,1.32273,1.31639,1.3239,1.31565,1.32293,71712
12/18/2012,22:00:00,1.32273,1.33078,1.32221,1.32263,1.32293,1.3309,1.32238,1.32282,84251
12/19/2012,22:00:00,1.32263,1.32947,1.31877,1.32434,1.32282,1.32957,1.31895,1.32454,89743
12/20/2012,22:00:00,1.32434,1.32514,1.31581,1.31859,1.32454,1.32534,1.31593,1.31853,98479
12/23/2012,22:00:00,1.31859,1.32332,1.31669,1.31757,1.31853,1.32345,1.31722,1.31775,43992
12/25/2012,22:00:00,1.31757,1.32536,1.31727,1.32227,1.31775,1.32549,1.31742,1.32249,42248
12/26/2012,22:00:00,1.32227,1.32831,1.32008,1.32351,1.32249,1.32844,1.32021,1.32378,73030
12/27/2012,22:00:00,1.32351,1.32561,1.31652,1.32172,1.32378,1.32574,1.31667,1.32199,70759
12/30/2012,22:00:00,1.32172,1.32342,1.31716,1.31843,1.32199,1.32359,1.31728,1.31858,53553
1/1/2013,22:00:00,1.31843,1.3293,1.31558,1.31845,1.31858,1.32945,1.31576,1.31865,95404
1/2/2013,22:00:00,1.31845,1.31898,1.30463,1.30478,1.31865,1.31915,1.30476,1.30506,91555
1/3/2013,22:00:00,1.30478,1.30892,1.29969,1.30674,1.30506,1.30903,1.29983,1.30702,100111
1/6/2013,22:00:00,1.30674,1.31189,1.30163,1.31154,1.30702,1.31201,1.30173,1.31171,84289
1/7/2013,22:00:00,1.31154,1.31393,1.30558,1.308,1.31171,1.31405,1.3057,1.3082,90953
1/8/2013,22:00:00,1.308,1.30955,1.30364,1.30629,1.3082,1.30967,1.30373,1.30644,84351
1/9/2013,22:00:00,1.30629,1.32721,1.30383,1.32665,1.30644,1.32799,1.30396,1.32795,102845
1/10/2013,22:00:00,1.32665,1.33653,1.32478,1.33422,1.32795,1.33665,1.32491,1.33442,111731
1/13/2013,22:00:00,1.33422,1.34039,1.33356,1.33805,1.33442,1.34048,1.33369,1.33837,93417
1/14/2013,22:00:00,1.33805,1.33933,1.32629,1.33048,1.33837,1.33942,1.32639,1.33064,125154
1/15/2013,22:00:00,1.33048,1.33244,1.32558,1.32878,1.33064,1.33254,1.32568,1.32891,105582
1/16/2013,22:00:00,1.32878,1.33869,1.32695,1.33756,1.32891,1.33877,1.32704,1.33769,101554
1/17/2013,22:00:00,1.33756,1.33978,1.32799,1.33114,1.33769,1.3399,1.32812,1.33199,103931
1/20/2013,22:00:00,1.33114,1.33318,1.32995,1.33118,1.33199,1.3333,1.33007,1.33139,57267
1/21/2013,22:00:00,1.33118,1.33711,1.32663,1.3321,1.33139,1.33723,1.32674,1.33233,104899
1/22/2013,22:00:00,1.3321,1.33543,1.32638,1.3317,1.33233,1.33552,1.32651,1.33188,86684
1/23/2013,22:00:00,1.3317,1.33922,1.32856,1.33753,1.33188,1.33933,1.32867,1.33774,102145
1/24/2013,22:00:00,1.33753,1.34787,1.33493,1.34564,1.33774,1.34799,1.33503,1.34567,108797
1/27/2013,22:00:00,1.34564,1.34768,1.3424,1.34542,1.34567,1.34778,1.34254,1.34559,84261
1/28/2013,22:00:00,1.34542,1.3497,1.34138,1.3491,1.34559,1.34978,1.3415,1.34925,95524
1/29/2013,22:00:00,1.3491,1.35868,1.34815,1.3566,1.34925,1.35885,1.34828,1.35677,101950
1/30/2013,22:00:00,1.3566,1.3594,1.35407,1.35764,1.35677,1.3595,1.35419,1.35784,88840
1/31/2013,22:00:00,1.35764,1.37104,1.35717,1.36385,1.35784,1.37116,1.35744,1.36432,125408
2/2/2013,22:00:00,1.36385,1.36552,1.36288,1.36533,1.36432,1.3655,1.36339,1.36543,448
2/3/2013,22:00:00,1.36533,1.36593,1.35047,1.35131,1.36543,1.3661,1.35057,1.35159,91311
2/4/2013,22:00:00,1.35131,1.3597,1.34579,1.35822,1.35159,1.3598,1.34591,1.35839,119513
2/5/2013,22:00:00,1.35822,1.35955,1.34929,1.3521,1.35839,1.35966,1.34942,1.35228,106040
2/6/2013,22:00:00,1.3521,1.35772,1.337,1.33974,1.35228,1.3578,1.33714,1.33991,121945
2/7/2013,22:00:00,1.33974,1.34287,1.33528,1.33624,1.33991,1.343,1.3354,1.33641,94675
2/9/2013,22:00:00,1.33624,1.33778,1.3349,1.33764,1.33641,1.3384,1.33563,1.33788,631
2/10/2013,22:00:00,1.33764,1.3427,1.33565,1.34039,1.33788,1.34282,1.33579,1.34047,78298
2/11/2013,22:00:00,1.34039,1.34751,1.33634,1.34523,1.34047,1.34762,1.33646,1.3454,96981
2/12/2013,22:00:00,1.34523,1.35194,1.34257,1.34515,1.3454,1.35206,1.3427,1.34517,90291
2/13/2013,22:00:00,1.34515,1.34552,1.33147,1.33613,1.34517,1.34566,1.3316,1.33652,95752
2/14/2013,22:00:00,1.33613,1.33928,1.33059,1.33625,1.33652,1.33941,1.33071,1.33677,96532
2/16/2013,22:00:00,1.33625,1.33625,1.33403,1.3348,1.33677,1.33677,1.33475,1.335,283
2/17/2013,22:00:00,1.3348,1.33789,1.3321,1.335,1.335,1.33802,1.33222,1.33523,60739
2/18/2013,22:00:00,1.335,1.33955,1.33282,1.33881,1.33523,1.33966,1.33297,1.33889,79170
2/19/2013,22:00:00,1.33881,1.34335,1.32704,1.32823,1.33889,1.34348,1.32715,1.32822,100065
2/20/2013,22:00:00,1.32823,1.32891,1.31604,1.31886,1.32822,1.32923,1.31614,1.31897,110239
2/21/2013,22:00:00,1.31886,1.32448,1.31445,1.31865,1.31897,1.32468,1.31457,1.31902,91543
2/23/2013,22:00:00,1.31865,1.3229,1.31865,1.32156,1.31902,1.32395,1.31902,1.32169,1035
2/24/2013,22:00:00,1.32156,1.33185,1.30472,1.30592,1.32169,1.33195,1.30486,1.30663,136476
2/25/2013,22:00:00,1.30592,1.31225,1.30177,1.30625,1.30663,1.31238,1.3019,1.3064,149040
2/26/2013,22:00:00,1.30625,1.31465,1.30409,1.31374,1.3064,1.31477,1.30421,1.31368,117674
2/27/2013,22:00:00,1.31374,1.31612,1.30525,1.30569,1.31368,1.31626,1.30539,1.30583,95066
2/28/2013,22:00:00,1.30569,1.31005,1.29659,1.30199,1.30583,1.31017,1.29672,1.30217,106192
3/2/2013,22:00:00,1.30199,1.30199,1.30035,1.3011,1.30217,1.30217,1.30086,1.30137,845
3/3/2013,22:00:00,1.3011,1.30306,1.29817,1.30246,1.30137,1.30319,1.2983,1.30269,76771
3/4/2013,22:00:00,1.30246,1.30748,1.30096,1.30494,1.30269,1.3076,1.3011,1.30517,79169
3/5/2013,22:00:00,1.30494,1.307,1.29632,1.29651,1.30517,1.30711,1.29672,1.29704,69517
3/6/2013,22:00:00,1.29651,1.31178,1.29651,1.31078,1.29704,1.3119,1.29681,1.31092,102665
3/7/2013,22:00:00,1.31078,1.3134,1.29548,1.29997,1.31092,1.31351,1.29561,1.30032,94754
3/9/2013,22:00:00,1.29997,1.29997,1.29823,1.29856,1.30032,1.30047,1.29877,1.29878,141
3/10/2013,21:00:00,1.29856,1.30532,1.29788,1.30449,1.29878,1.30544,1.29801,1.30468,64040
3/11/2013,21:00:00,1.30449,1.30741,1.29905,1.30323,1.30468,1.30753,1.29918,1.30343,89519
3/12/2013,21:00:00,1.30323,1.30643,1.29228,1.29605,1.30343,1.30654,1.2924,1.29624,93101
3/13/2013,21:00:00,1.29605,1.30321,1.29108,1.30037,1.29624,1.30332,1.29122,1.30056,96030
3/14/2013,21:00:00,1.30037,1.31066,1.29988,1.3074,1.30056,1.31078,1.30002,1.30766,96011
3/16/2013,21:00:00,1.3074,1.3074,1.28951,1.29061,1.30766,1.30766,1.29077,1.29085,972
3/17/2013,21:00:00,1.29061,1.29953,1.28814,1.29562,1.29085,1.29965,1.28827,1.29577,118701
3/18/2013,21:00:00,1.29562,1.29695,1.28429,1.28815,1.29577,1.29702,1.28444,1.28834,120775
3/19/2013,21:00:00,1.28815,1.29778,1.28561,1.2934,1.28834,1.29795,1.28573,1.29357,109522
3/20/2013,21:00:00,1.2934,1.29545,1.28792,1.28977,1.29357,1.29559,1.28804,1.28999,113063
3/21/2013,21:00:00,1.28977,1.30096,1.28876,1.29887,1.28999,1.30107,1.28889,1.29912,99971
3/23/2013,21:00:00,1.29887,1.29887,1.29413,1.29425,1.29912,1.29912,1.29456,1.29465,378
3/24/2013,21:00:00,1.29425,1.30477,1.28293,1.28519,1.29465,1.30503,1.28303,1.28538,123882
3/25/2013,21:00:00,1.28519,1.28894,1.28273,1.28603,1.28538,1.28905,1.28291,1.28624,97866
3/26/2013,21:00:00,1.28603,1.28664,1.27503,1.2778,1.28624,1.28677,1.27512,1.27814,92082
3/27/2013,21:00:00,1.2778,1.28439,1.27547,1.28166,1.27814,1.28451,1.27558,1.28187,85955
3/28/2013,21:00:00,1.28166,1.28365,1.27924,1.2815,1.28187,1.28381,1.27939,1.28197,31970
3/30/2013,21:00:00,1.2815,1.2815,1.28008,1.28029,1.28197,1.28197,1.28062,1.28107,45
3/31/2013,21:00:00,1.28029,1.28677,1.27707,1.28493,1.28107,1.28687,1.27721,1.28504,40787
4/1/2013,21:00:00,1.28493,1.28772,1.28085,1.28196,1.28504,1.28782,1.28098,1.28189,78988
4/2/2013,21:00:00,1.28196,1.28639,1.27894,1.28478,1.28189,1.2865,1.27904,1.28471,74831
4/3/2013,21:00:00,1.28478,1.29485,1.27444,1.29346,1.28471,1.29496,1.27458,1.29357,121097
4/4/2013,21:00:00,1.29346,1.30393,1.29001,1.29967,1.29357,1.30403,1.29012,1.29982,104737
4/6/2013,21:00:00,1.29967,1.29967,1.29636,1.29682,1.29982,1.29982,1.29652,1.29789,751
4/7/2013,21:00:00,1.29682,1.30374,1.29675,1.30073,1.29789,1.30386,1.29691,1.30083,77224
4/8/2013,21:00:00,1.30073,1.31025,1.30045,1.30822,1.30083,1.31038,1.30057,1.30841,95002
4/9/2013,21:00:00,1.30822,1.31214,1.3052,1.307,1.30841,1.31226,1.30533,1.30721,81304
4/10/2013,21:00:00,1.307,1.31378,1.30433,1.31006,1.30721,1.31389,1.30445,1.31036,83729
4/11/2013,21:00:00,1.31006,1.3126,1.30362,1.31073,1.31036,1.31281,1.30372,1.311,90024
4/13/2013,21:00:00,1.31073,1.31335,1.30986,1.31118,1.311,1.31415,1.31065,1.31192,285
4/14/2013,21:00:00,1.31118,1.31133,1.30211,1.30365,1.31192,1.31192,1.30225,1.30366,108078
4/15/2013,21:00:00,1.30365,1.32011,1.30275,1.31755,1.30366,1.32023,1.30289,1.31771,123929
4/16/2013,21:00:00,1.31755,1.31992,1.30007,1.30327,1.31771,1.32003,1.30018,1.30335,121424
4/17/2013,21:00:00,1.30327,1.30958,1.30204,1.30494,1.30335,1.30968,1.30217,1.30522,108448
4/18/2013,21:00:00,1.30494,1.31284,1.30455,1.30522,1.30522,1.31295,1.30452,1.30534,98019
4/20/2013,21:00:00,1.30522,1.30835,1.30522,1.30786,1.30534,1.30904,1.30534,1.30825,243
4/21/2013,21:00:00,1.30786,1.30835,1.30145,1.3065,1.30825,1.30847,1.30159,1.30659,80182
4/22/2013,21:00:00,1.3065,1.30837,1.29724,1.30023,1.30659,1.30847,1.29736,1.30041,99724
4/23/2013,21:00:00,1.30023,1.30337,1.29537,1.30152,1.30041,1.30349,1.29553,1.30183,86860
4/24/2013,21:00:00,1.30152,1.3093,1.29883,1.30096,1.30183,1.30941,1.29894,1.30115,91157
4/25/2013,21:00:00,1.30096,1.30472,1.29902,1.30278,1.30115,1.30484,1.29913,1.30278,91334
4/27/2013,21:00:00,1.30278,1.3054,1.30184,1.30431,1.30278,1.30605,1.30278,1.30551,430
4/28/2013,21:00:00,1.30431,1.3116,1.30311,1.30986,1.30551,1.31171,1.30327,1.31004,72561
4/29/2013,21:00:00,1.30986,1.31857,1.30532,1.31659,1.31004,1.31865,1.3055,1.31685,88351
4/30/2013,21:00:00,1.31659,1.32424,1.316,1.31795,1.31685,1.32432,1.31614,1.31815,73374
5/1/2013,21:00:00,1.31795,1.32183,1.30369,1.30641,1.31815,1.32192,1.30379,1.30664,125031
5/2/2013,21:00:00,1.30641,1.31592,1.30327,1.31136,1.30664,1.31601,1.30338,1.31174,104517
5/4/2013,21:00:00,1.31136,1.3121,1.31082,1.31178,1.31174,1.31303,1.31174,1.31282,14
5/5/2013,21:00:00,1.31178,1.31405,1.3053,1.30754,1.31282,1.3142,1.30542,1.30774,54807
5/6/2013,21:00:00,1.30754,1.31315,1.30673,1.30782,1.30774,1.31327,1.30685,1.30797,76458
5/7/2013,21:00:00,1.30782,1.3194,1.30709,1.31522,1.30797,1.31949,1.30726,1.31538,86672
5/8/2013,21:00:00,1.31522,1.31766,1.30096,1.30421,1.31538,1.31777,1.30104,1.30435,98088
5/9/2013,21:00:00,1.30421,1.30506,1.29348,1.29905,1.30435,1.30517,1.2936,1.29941,131994
5/11/2013,21:00:00,1.29905,1.29905,1.29467,1.29701,1.29941,1.29941,1.29585,1.29732,1202
5/12/2013,21:00:00,1.29701,1.29992,1.29409,1.29751,1.29732,1.30005,1.29421,1.29765,156750
5/13/2013,21:00:00,1.29751,1.30288,1.29113,1.29187,1.29765,1.30296,1.29131,1.29249,184149
5/14/2013,21:00:00,1.29187,1.29422,1.28429,1.28854,1.29249,1.29434,1.28439,1.28882,188075
5/15/2013,21:00:00,1.28854,1.29297,1.2846,1.28813,1.28882,1.29304,1.2847,1.28833,189774
5/16/2013,21:00:00,1.28813,1.28892,1.27959,1.28341,1.28833,1.28904,1.2797,1.28372,172241
5/18/2013,21:00:00,1.28341,1.28412,1.281,1.28412,1.28372,1.28458,1.2826,1.28433,331
